Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Nonomuraea spiralis,1409,CRW_16S_B_4168,Bacteria,Actinobacteria
Nocardia paucivorans,1376,CRW_16S_B_4169,Bacteria,Actinobacteria
Pseudonocardia petroleophila,1374,CRW_16S_B_4206,Bacteria,Actinobacteria
Rubrobacter radiotolerans,1410,CRW_16S_B_4214,Bacteria,
Rhodococcus equi,1369,CRW_16S_B_4220,Bacteria,Actinobacteria
Rhodococcus equi,1369,CRW_16S_B_4221,Bacteria,Actinobacteria
Rhodococcus equi,1365,CRW_16S_B_4222,Bacteria,Actinobacteria
Rhodococcus equi,1363,CRW_16S_B_4224,Bacteria,Actinobacteria
Rhodococcus erythropolis,1367,CRW_16S_B_4226,Bacteria,Actinobacteria
Rhodococcus erythropolis,1366,CRW_16S_B_4229,Bacteria,Actinobacteria
Rhodococcus rhodnii,1369,CRW_16S_B_4250,Bacteria,Actinobacteria
Streptomyces purpurogeneiscleroticus,1389,CRW_16S_B_426,Bacteria,Actinobacteria
Saccharomonospora viridis,1376,CRW_16S_B_4296,Bacteria,Actinobacteria
Saccharopolyspora gregorii,1402,CRW_16S_B_4305,Bacteria,Actinobacteria
Saccharopolyspora hirsuta,1381,CRW_16S_B_4306,Bacteria,Actinobacteria
Streptomyces bottropensis,1419,CRW_16S_B_437,Bacteria,Actinobacteria
Acrocarpospora corrugata,1417,CRW_16S_B_4469,Bacteria,Actinobacteria
Streptosporangium fragile,1412,CRW_16S_B_4471,Bacteria,Actinobacteria
Streptosporangium longisporum,1418,CRW_16S_B_4474,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1410,CRW_16S_B_4477,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1412,CRW_16S_B_4480,Bacteria,Actinobacteria
Streptosporangium roseum,1413,CRW_16S_B_4485,Bacteria,Actinobacteria
Streptomyces griseoloalbus,1405,CRW_16S_B_449,Bacteria,Actinobacteria
Streptosporangium vulgare,1418,CRW_16S_B_4496,Bacteria,Actinobacteria
Streptomyces griseorubiginosus,1395,CRW_16S_B_450,Bacteria,Actinobacteria
Terrabacter tumescens,1399,CRW_16S_B_4508,Bacteria,Actinobacteria
Asaia bogorensis,1411,CRW_16S_B_4532,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4533,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4534,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4535,Bacteria,
Asaia siamensis,1411,CRW_16S_B_4545,Bacteria,
Acetobacter orientalis,1390,CRW_16S_B_4547,Bacteria,
Acetobacter orientalis,1412,CRW_16S_B_4548,Bacteria,
Acetobacter orientalis,1412,CRW_16S_B_4549,Bacteria,
Acetobacter orientalis,1413,CRW_16S_B_4550,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4551,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4552,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4553,Bacteria,
Acetobacter tropicalis,1412,CRW_16S_B_4554,Bacteria,
Kozakia baliensis,1416,CRW_16S_B_4555,Bacteria,
Kozakia baliensis,1415,CRW_16S_B_4556,Bacteria,
Kozakia baliensis,1417,CRW_16S_B_4557,Bacteria,
Kozakia baliensis,1415,CRW_16S_B_4558,Bacteria,
Asaia krungthepensis,1411,CRW_16S_B_4599,Bacteria,
Asaia krungthepensis,1382,CRW_16S_B_4600,Bacteria,
Asaia krungthepensis,1382,CRW_16S_B_4601,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4605,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4606,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4607,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4608,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4609,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4610,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4611,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4612,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4613,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4614,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4615,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4616,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4617,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4618,Bacteria,
Gluconobacter thailandicus,1419,CRW_16S_B_4648,Bacteria,
Aminobacter aminovorans,1352,CRW_16S_B_4678,Bacteria,
Rhodopseudomonas palustris,1406,CRW_16S_B_4681,Bacteria,
Methylobacterium organophilum,1403,CRW_16S_B_4688,Bacteria,
Methylobacterium organophilum,1403,CRW_16S_B_4689,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4703,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4704,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4705,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4706,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4708,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4709,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4710,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4711,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4712,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4713,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4714,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4715,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4716,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4717,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4718,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4719,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4720,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4721,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4722,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4723,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4724,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4725,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4726,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4727,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4728,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4729,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4730,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4731,Bacteria,
Gluconobacter cerinus,1409,CRW_16S_B_4732,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4733,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4734,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4735,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4736,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4737,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4738,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4739,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4740,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4741,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4742,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4743,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4744,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4745,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4746,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4747,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4748,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4749,Bacteria,
Gluconobacter oxydans,1409,CRW_16S_B_4750,Bacteria,
Gluconobacter frateurii,1409,CRW_16S_B_4751,Bacteria,
Bradyrhizobium japonicum,1410,CRW_16S_B_4776,Bacteria,
Bradyrhizobium elkanii,1382,CRW_16S_B_4778,Bacteria,
Bradyrhizobium japonicum,1393,CRW_16S_B_4779,Bacteria,
Bradyrhizobium elkanii,1373,CRW_16S_B_4780,Bacteria,
Bradyrhizobium elkanii,1391,CRW_16S_B_4781,Bacteria,
Bradyrhizobium japonicum,1387,CRW_16S_B_4782,Bacteria,
Rhodopseudomonas palustris,1413,CRW_16S_B_4786,Bacteria,
Sphingomonas azotifigens,1420,CRW_16S_B_4799,Bacteria,
Sphingomonas azotifigens,1415,CRW_16S_B_4800,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4816,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4817,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4818,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4819,Bacteria,
Asaia siamensis,1411,CRW_16S_B_4820,Bacteria,
Asaia siamensis,1411,CRW_16S_B_4821,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4822,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4823,Bacteria,
Asaia krungthepensis,1411,CRW_16S_B_4824,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4825,Bacteria,
Asaia krungthepensis,1411,CRW_16S_B_4826,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4827,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4828,Bacteria,
Bradyrhizobium elkanii,1401,CRW_16S_B_4829,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4830,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4831,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4832,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4833,Bacteria,
Bradyrhizobium japonicum,1400,CRW_16S_B_4834,Bacteria,
Bradyrhizobium japonicum,1400,CRW_16S_B_4835,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4836,Bacteria,
Bradyrhizobium japonicum,1400,CRW_16S_B_4837,Bacteria,
Bradyrhizobium japonicum,1400,CRW_16S_B_4838,Bacteria,
Bradyrhizobium japonicum,1399,CRW_16S_B_4839,Bacteria,
Bradyrhizobium japonicum,1400,CRW_16S_B_4840,Bacteria,
Bradyrhizobium japonicum,1398,CRW_16S_B_4841,Bacteria,
Bradyrhizobium japonicum,1397,CRW_16S_B_4842,Bacteria,
Bradyrhizobium japonicum,1396,CRW_16S_B_4843,Bacteria,
Sphingomonas asaccharolytica,1381,CRW_16S_B_4879,Bacteria,
Streptomyces violaceus,1414,CRW_16S_B_488,Bacteria,Actinobacteria
Acetobacter aceti,1410,CRW_16S_B_4902,Bacteria,
Asticcacaulis biprosthecium,1405,CRW_16S_B_4905,Bacteria,
Acidocella aminolytica,1406,CRW_16S_B_4906,Bacteria,
Acidocella facilis,1407,CRW_16S_B_4907,Bacteria,
Acidiphilium angustum,1413,CRW_16S_B_4909,Bacteria,
Acidiphilium cryptum,1413,CRW_16S_B_4912,Bacteria,
Acidiphilium organovorum,1413,CRW_16S_B_4914,Bacteria,
Acidiphilium rubrum,1413,CRW_16S_B_4915,Bacteria,
Acidomonas methanolica,1411,CRW_16S_B_4922,Bacteria,
Asticcacaulis excentricus,1416,CRW_16S_B_4946,Bacteria,
Aminobacter ciceronei,1407,CRW_16S_B_4950,Bacteria,
Brevundimonas alba,1361,CRW_16S_B_5007,Bacteria,
Brevundimonas alba,1364,CRW_16S_B_5008,Bacteria,
Brevundimonas alba,1364,CRW_16S_B_5009,Bacteria,
Brevundimonas alba,1361,CRW_16S_B_5010,Bacteria,
Brevundimonas alba,1362,CRW_16S_B_5011,Bacteria,
Brevundimonas alba,1361,CRW_16S_B_5012,Bacteria,
Brevundimonas alba,1364,CRW_16S_B_5013,Bacteria,
Brevundimonas alba,1364,CRW_16S_B_5014,Bacteria,
Brevundimonas alba,1364,CRW_16S_B_5015,Bacteria,
Brevundimonas alba,1362,CRW_16S_B_5016,Bacteria,
Brevundimonas alba,1361,CRW_16S_B_5017,Bacteria,
Bradyrhizobium yuanmingense,1413,CRW_16S_B_5103,Bacteria,
Brevundimonas bullata,1367,CRW_16S_B_5342,Bacteria,
Xanthobacter autotrophicus,1408,CRW_16S_B_5390,Bacteria,
Xanthobacter autotrophicus,1384,CRW_16S_B_5391,Bacteria,
Sphingobium yanoikuyae,1369,CRW_16S_B_5532,Bacteria,
Rhizobium tropici,1390,CRW_16S_B_5546,Bacteria,
Rhizobium tropici,1396,CRW_16S_B_5547,Bacteria,
Rhizobium etli,1395,CRW_16S_B_5549,Bacteria,
Rhizobium etli,1389,CRW_16S_B_5550,Bacteria,
Rhizobium etli,1398,CRW_16S_B_5551,Bacteria,
Rhizobium etli,1403,CRW_16S_B_5552,Bacteria,
Rhizobium etli,1404,CRW_16S_B_5553,Bacteria,
Rhizobium etli,1404,CRW_16S_B_5554,Bacteria,
Rhizobium etli,1401,CRW_16S_B_5602,Bacteria,
Rhizobium etli,1406,CRW_16S_B_5603,Bacteria,
Rhizobium etli,1399,CRW_16S_B_5604,Bacteria,
Bartonella chomelii,1375,CRW_16S_B_5641,Bacteria,
Rhizobium daejeonense,1420,CRW_16S_B_5744,Bacteria,
Sphingomonas paucimobilis,1363,CRW_16S_B_5771,Bacteria,
Sphingomonas paucimobilis,1365,CRW_16S_B_5772,Bacteria,
Sphingomonas paucimobilis,1361,CRW_16S_B_5773,Bacteria,
Erythrobacter aquimaris,1409,CRW_16S_B_5809,Bacteria,
Erythrobacter aquimaris,1409,CRW_16S_B_5810,Bacteria,
Erythrobacter aquimaris,1409,CRW_16S_B_5811,Bacteria,
Rhodopseudomonas palustris,1375,CRW_16S_B_5812,Bacteria,
Rhizobium etli,1397,CRW_16S_B_5813,Bacteria,
Rhizobium etli,1398,CRW_16S_B_5814,Bacteria,
Rhizobium etli,1402,CRW_16S_B_5815,Bacteria,
Rhizobium etli,1406,CRW_16S_B_5816,Bacteria,
Bartonella quintana,1410,CRW_16S_B_5830,Bacteria,
Mesorhizobium amorphae,1409,CRW_16S_B_5884,Bacteria,
Mesorhizobium amorphae,1377,CRW_16S_B_5885,Bacteria,
Rhizobium leguminosarum,1367,CRW_16S_B_5920,Bacteria,
Rhizobium etli,1397,CRW_16S_B_5935,Bacteria,
Afipia felis,1377,CRW_16S_B_5954,Bacteria,
Afipia broomeae,1377,CRW_16S_B_5956,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5974,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5975,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5976,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5977,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5978,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5979,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5980,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5981,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5982,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5983,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5984,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5985,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5986,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5987,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5988,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5989,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5990,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5991,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5992,Bacteria,
Brucella melitensis,1412,CRW_16S_B_5993,Bacteria,
Erythrobacter seohaensis,1409,CRW_16S_B_6040,Bacteria,
Erythrobacter gaetbuli,1406,CRW_16S_B_6041,Bacteria,
Bradyrhizobium elkanii,1372,CRW_16S_B_6183,Bacteria,
Bradyrhizobium elkanii,1373,CRW_16S_B_6187,Bacteria,
Bradyrhizobium japonicum,1378,CRW_16S_B_6190,Bacteria,
Mesorhizobium plurifarium,1401,CRW_16S_B_6217,Bacteria,
Mesorhizobium plurifarium,1401,CRW_16S_B_6218,Bacteria,
Erythrobacter vulgaris,1399,CRW_16S_B_6269,Bacteria,
Erythrobacter vulgaris,1399,CRW_16S_B_6270,Bacteria,
Erythrobacter vulgaris,1399,CRW_16S_B_6271,Bacteria,
Erythrobacter vulgaris,1399,CRW_16S_B_6272,Bacteria,
Rhodopseudomonas palustris,1396,CRW_16S_B_6287,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6363,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6364,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6365,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6366,Bacteria,
Phyllobacterium brassicacearum,1401,CRW_16S_B_6367,Bacteria,
Phyllobacterium bourgognense,1401,CRW_16S_B_6368,Bacteria,
Phyllobacterium leguminum,1401,CRW_16S_B_6369,Bacteria,
Phyllobacterium leguminum,1401,CRW_16S_B_6370,Bacteria,
Phyllobacterium leguminum,1401,CRW_16S_B_6371,Bacteria,
Phyllobacterium ifriqiyense,1401,CRW_16S_B_6372,Bacteria,
Phyllobacterium ifriqiyense,1401,CRW_16S_B_6373,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6374,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6375,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6376,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6377,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6378,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6379,Bacteria,
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6380,Bacteria,
Rhodopseudomonas palustris,1419,CRW_16S_B_6407,Bacteria,
Sphingomonas yunnanensis,1415,CRW_16S_B_6436,Bacteria,
Brevundimonas kwangchunensis,1416,CRW_16S_B_6533,Bacteria,
Brevundimonas kwangchunensis,1416,CRW_16S_B_6534,Bacteria,
Azorhizobium caulinodans,1410,CRW_16S_B_6568,Bacteria,
Azospirillum brasilense,1362,CRW_16S_B_6574,Bacteria,
Azospirillum brasilense,1384,CRW_16S_B_6577,Bacteria,
Azospirillum lipoferum,1390,CRW_16S_B_6589,Bacteria,
Azospirillum lipoferum,1387,CRW_16S_B_6590,Bacteria,
Bartonella bacilliformis,1401,CRW_16S_B_6603,Bacteria,
Bartonella bacilliformis,1410,CRW_16S_B_6604,Bacteria,
Bartonella doshiae,1399,CRW_16S_B_6608,Bacteria,
Bartonella henselae,1410,CRW_16S_B_6612,Bacteria,
Bartonella henselae,1414,CRW_16S_B_6613,Bacteria,
Bartonella quintana,1415,CRW_16S_B_6615,Bacteria,
Bartonella quintana,1406,CRW_16S_B_6616,Bacteria,
Bartonella taylorii,1405,CRW_16S_B_6619,Bacteria,
Bartonella vinsonii,1414,CRW_16S_B_6624,Bacteria,
Bartonella clarridgeiae,1410,CRW_16S_B_6625,Bacteria,
Brevundimonas intermedia,1396,CRW_16S_B_6687,Bacteria,
Blastochloris sulfoviridis,1408,CRW_16S_B_6697,Bacteria,
Blastochloris viridis,1377,CRW_16S_B_6698,Bacteria,
Nocardia abscessus,1417,CRW_16S_B_67,Bacteria,Actinobacteria
Bosea thiooxidans,1377,CRW_16S_B_6700,Bacteria,
Brucella melitensis,1405,CRW_16S_B_6715,Bacteria,
Brevundimonas mediterranea,1416,CRW_16S_B_6728,Bacteria,
Brevundimonas mediterranea,1397,CRW_16S_B_6729,Bacteria,
Brevundimonas mediterranea,1416,CRW_16S_B_6730,Bacteria,
Brevundimonas mediterranea,1415,CRW_16S_B_6731,Bacteria,
Brevundimonas mediterranea,1395,CRW_16S_B_6732,Bacteria,
Brevundimonas diminuta,1415,CRW_16S_B_6799,Bacteria,
Sphingobium yanoikuyae,1388,CRW_16S_B_6801,Bacteria,
Sphingomonas sanguinis,1359,CRW_16S_B_6802,Bacteria,
Rhizobium daejeonense,1376,CRW_16S_B_6844,Bacteria,
Rhizobium leguminosarum,1397,CRW_16S_B_6848,Bacteria,
Mesorhizobium plurifarium,1375,CRW_16S_B_6852,Bacteria,
Mesorhizobium plurifarium,1375,CRW_16S_B_6858,Bacteria,
Brevundimonas terrae,1418,CRW_16S_B_7086,Bacteria,
Ensifer adhaerens,1354,CRW_16S_B_7168,Bacteria,
Rhizobium etli,1365,CRW_16S_B_7210,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7211,Bacteria,
Rhizobium leguminosarum,1358,CRW_16S_B_7214,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7215,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7216,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7217,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7218,Bacteria,
Rhizobium etli,1365,CRW_16S_B_7219,Bacteria,
Rhizobium etli,1359,CRW_16S_B_7220,Bacteria,
Rhizobium etli,1365,CRW_16S_B_7221,Bacteria,
Rhizobium leguminosarum,1365,CRW_16S_B_7222,Bacteria,
Rhizobium leguminosarum,1361,CRW_16S_B_7223,Bacteria,
Rhizobium leguminosarum,1361,CRW_16S_B_7224,Bacteria,
Rhizobium leguminosarum,1365,CRW_16S_B_7225,Bacteria,
Rhizobium gallicum,1365,CRW_16S_B_7226,Bacteria,
Rhizobium leguminosarum,1365,CRW_16S_B_7227,Bacteria,
Rhizobium tropici,1353,CRW_16S_B_7228,Bacteria,
Neorickettsia sennetsu,1377,CRW_16S_B_7451,Bacteria,
Erythrobacter longus,1412,CRW_16S_B_7509,Bacteria,
Erythrobacter longus,1403,CRW_16S_B_7510,Bacteria,
Hirschia baltica,1390,CRW_16S_B_7526,Bacteria,
Hyphomonas jannaschiana,1363,CRW_16S_B_7529,Bacteria,
Hyphomicrobium vulgare,1386,CRW_16S_B_7531,Bacteria,
Magnetospirillum magnetotacticum,1407,CRW_16S_B_7536,Bacteria,
Aminobacter ciceronei,1410,CRW_16S_B_7560,Bacteria,
Methylobacterium mesophilicum,1405,CRW_16S_B_7569,Bacteria,
Methylobacterium organophilum,1405,CRW_16S_B_7570,Bacteria,
Methylobacterium radiotolerans,1400,CRW_16S_B_7572,Bacteria,
Methylosinus sporium,1413,CRW_16S_B_7596,Bacteria,
Mycoplana ramosa,1371,CRW_16S_B_7605,Bacteria,
Caulobacter segnis,1402,CRW_16S_B_7606,Bacteria,
Nitrobacter hamburgensis,1409,CRW_16S_B_7612,Bacteria,
Paracoccus alcaliphilus,1385,CRW_16S_B_7647,Bacteria,
Paracoccus aminophilus,1385,CRW_16S_B_7648,Bacteria,
Paracoccus aminovorans,1385,CRW_16S_B_7649,Bacteria,
Paracoccus kocurii,1385,CRW_16S_B_7652,Bacteria,
Paracoccus solventivorans,1405,CRW_16S_B_7653,Bacteria,
Paracoccus thiocyanatus,1384,CRW_16S_B_7654,Bacteria,
Paracoccus versutus,1383,CRW_16S_B_7655,Bacteria,
Paracoccus versutus,1383,CRW_16S_B_7656,Bacteria,
Porphyrobacter neustonensis,1353,CRW_16S_B_7673,Bacteria,
Porphyrobacter neustonensis,1353,CRW_16S_B_7674,Bacteria,
Rhodobacter blasticus,1389,CRW_16S_B_7681,Bacteria,
Rhodobacter capsulatus,1379,CRW_16S_B_7682,Bacteria,
Rhodobacter capsulatus,1388,CRW_16S_B_7684,Bacteria,
Rhodobacter capsulatus,1389,CRW_16S_B_7685,Bacteria,
Rhodobacter capsulatus,1371,CRW_16S_B_7686,Bacteria,
Rhodobacter veldkampii,1389,CRW_16S_B_7693,Bacteria,
Rhodobium orientis,1408,CRW_16S_B_7698,Bacteria,
Rhodoplanes elegans,1406,CRW_16S_B_7797,Bacteria,
Rhodoplanes roseus,1379,CRW_16S_B_7798,Bacteria,
Rhodoplanes roseus,1413,CRW_16S_B_7799,Bacteria,
Rhodovulum adriaticum,1391,CRW_16S_B_7801,Bacteria,
Rhodovulum euryhalinum,1388,CRW_16S_B_7803,Bacteria,
Rhodovulum strictum,1387,CRW_16S_B_7807,Bacteria,
Rhodovulum sulfidophilum,1389,CRW_16S_B_7809,Bacteria,
Rhodovulum sulfidophilum,1389,CRW_16S_B_7810,Bacteria,
Rhodovulum sulfidophilum,1389,CRW_16S_B_7811,Bacteria,
Rhodovulum sulfidophilum,1389,CRW_16S_B_7812,Bacteria,
Rickettsia akari,1414,CRW_16S_B_7816,Bacteria,
Streptomyces murinus,1415,CRW_16S_B_782,Bacteria,Actinobacteria
Rickettsia australis,1415,CRW_16S_B_7820,Bacteria,
Rickettsia bellii,1414,CRW_16S_B_7823,Bacteria,
Rickettsia massiliae,1414,CRW_16S_B_7835,Bacteria,
Rickettsia parkeri,1411,CRW_16S_B_7839,Bacteria,
Rhodomicrobium vannielii,1420,CRW_16S_B_7862,Bacteria,
Roseobacter litoralis,1369,CRW_16S_B_7868,Bacteria,
Rhodopseudomonas palustris,1379,CRW_16S_B_7882,Bacteria,
Rhodopseudomonas palustris,1412,CRW_16S_B_7883,Bacteria,
Blastochloris viridis,1410,CRW_16S_B_7890,Bacteria,
Blastochloris viridis,1409,CRW_16S_B_7891,Bacteria,
Rhodospirillum rubrum,1406,CRW_16S_B_7899,Bacteria,
Rhizobium sullae,1370,CRW_16S_B_7902,Bacteria,
Rhodovibrio salinarum,1404,CRW_16S_B_7905,Bacteria,
Ensifer adhaerens,1400,CRW_16S_B_7924,Bacteria,
Sagittula stellata,1373,CRW_16S_B_7927,Bacteria,
Sphingomonas adhaesiva,1415,CRW_16S_B_7936,Bacteria,
Sphingomonas adhaesiva,1392,CRW_16S_B_7937,Bacteria,
Sphingopyxis macrogoltabida,1415,CRW_16S_B_7947,Bacteria,
Sphingomonas paucimobilis,1418,CRW_16S_B_7952,Bacteria,
Sphingomonas paucimobilis,1420,CRW_16S_B_7954,Bacteria,
Sphingomonas paucimobilis,1414,CRW_16S_B_7955,Bacteria,
Sphingomonas parapaucimobilis,1403,CRW_16S_B_7958,Bacteria,
Sphingomonas sanguinis,1414,CRW_16S_B_7962,Bacteria,
Novosphingobium aromaticivorans,1406,CRW_16S_B_7971,Bacteria,
Sphingopyxis terrae,1396,CRW_16S_B_7982,Bacteria,
Sphingobium yanoikuyae,1415,CRW_16S_B_7990,Bacteria,
Sphingobium yanoikuyae,1372,CRW_16S_B_7992,Bacteria,
Sphingobium yanoikuyae,1406,CRW_16S_B_7993,Bacteria,
Octadecabacter antarcticus,1389,CRW_16S_B_8044,Bacteria,
Starkeya novella,1407,CRW_16S_B_8085,Bacteria,
Xanthobacter agilis,1414,CRW_16S_B_8151,Bacteria,
Xanthobacter autotrophicus,1412,CRW_16S_B_8152,Bacteria,
Xanthobacter flavus,1412,CRW_16S_B_8153,Bacteria,
Xanthobacter tagetidis,1412,CRW_16S_B_8154,Bacteria,
Streptococcus dysgalactiae subsp. equisimilis,1400,CRW_16S_B_8546,Bacteria,
Lactobacillus johnsonii,1420,CRW_16S_B_8725,Bacteria,
Bacillus licheniformis,1367,CRW_16S_B_8801,Bacteria,
Bacillus pumilus,1364,CRW_16S_B_8802,Bacteria,
Bacillus licheniformis,1367,CRW_16S_B_8803,Bacteria,
Bacillus licheniformis,1351,CRW_16S_B_8910,Bacteria,
Granulicatella adiacens,1406,CRW_16S_B_8959,Bacteria,
Abiotrophia defectiva,1411,CRW_16S_B_8960,Bacteria,
Paenibacillus brasilensis,1384,CRW_16S_B_9182,Bacteria,
Streptococcus infantarius subsp. infantarius,1386,CRW_16S_B_9240,Bacteria,
Bacillus subtilis,1388,CRW_16S_B_9276,Bacteria,
