Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
uncultured alpha proteobacterium,1341,CRW_16S_B_6509,,
uncultured alpha proteobacterium,1342,CRW_16S_B_6510,,
uncultured alpha proteobacterium,1337,CRW_16S_B_6511,,
uncultured alpha proteobacterium,1346,CRW_16S_B_6512,,
uncultured alpha proteobacterium,1344,CRW_16S_B_6513,,
uncultured alpha proteobacterium,1340,CRW_16S_B_6514,,
uncultured alpha proteobacterium,1337,CRW_16S_B_6515,,
uncultured alpha proteobacterium,1344,CRW_16S_B_6516,,
Zymomonas mobilis,1343,CRW_16S_B_6524,,
,1315,CRW_16S_NA_6526,,
Bradyrhizobium sp. CC-PN300,1334,CRW_16S_B_6531,,
Gluconacetobacter sp. CC-88226,1336,CRW_16S_B_6532,,
Agrobacterium tumefaciens,809,CRW_16S_B_6535,,
Agrobacterium tumefaciens,810,CRW_16S_B_6536,,
Agrobacterium tumefaciens,810,CRW_16S_B_6540,,
Agrobacterium tumefaciens,841,CRW_16S_B_6541,,
Agrobacterium tumefaciens,825,CRW_16S_B_6544,,
Azorhizobium caulinodans,838,CRW_16S_B_6567,Bacteria,
Azospirillum halopraeferens,1308,CRW_16S_B_6580,Bacteria,
Azospirillum halopraeferens,1341,CRW_16S_B_6581,Bacteria,
Azospirillum lipoferum,1339,CRW_16S_B_6586,Bacteria,
Azospirillum lipoferum,1311,CRW_16S_B_6587,Bacteria,
Azospirillum lipoferum,1317,CRW_16S_B_6588,Bacteria,
Azospirillum sp.,1328,CRW_16S_B_6595,,
Azospirillum sp.,1346,CRW_16S_B_6596,,
Bradyrhizobium japonicum,1109,CRW_16S_B_6636,Bacteria,
Bradyrhizobium japonicum,1109,CRW_16S_B_6645,Bacteria,
Bradyrhizobium sp. ORS138,1325,CRW_16S_B_6736,,
Caulobacter vibrioides,1320,CRW_16S_B_6753,Bacteria,
Caulobacter vibrioides,1317,CRW_16S_B_6754,Bacteria,
Caulobacter sp. FWC17,1320,CRW_16S_B_6763,,
Caulobacter sp. FWC18,1322,CRW_16S_B_6764,,
Caulobacter sp. FWC38,1312,CRW_16S_B_6767,,
Caulobacter sp. MCS18,1201,CRW_16S_B_6770,,
Caulobacter sp. MCS24,1292,CRW_16S_B_6771,,
Caulobacter sp. MCS6,1305,CRW_16S_B_6772,,
Sphingomonas sp. DEP-AD1,1256,CRW_16S_B_6812,,
Sinorhizobium meliloti,1312,CRW_16S_B_6814,,
uncultured anaerobic bacterium,1291,CRW_16S_B_6816,,
estrogen-degrading bacterium KC12,1254,CRW_16S_B_6829,,
uncultured bacterium,1341,CRW_16S_B_6831,,
Mesorhizobium sp. ICMP 12680,1350,CRW_16S_B_6840,,
Mesorhizobium sp. ICMP 12642,1312,CRW_16S_B_6841,,
Bradyrhizobium sp. CCBAU 35234,1325,CRW_16S_B_6850,,
Bradyrhizobium sp. CCBAU 61178,1349,CRW_16S_B_6851,,
Agrobacterium tumefaciens,1346,CRW_16S_B_6853,,
Brevundimonas vesicularis,1253,CRW_16S_B_6864,Bacteria,
Bradyrhizobium sp. CCBAU 05275,1327,CRW_16S_B_6866,,
Bradyrhizobium sp. CCBAU 05293,1346,CRW_16S_B_6867,,
Bradyrhizobium sp. CCBAU 05302,1343,CRW_16S_B_6868,,
Rhizobium sp. CCBAU 25292,1338,CRW_16S_B_6870,,
Sphingomonas echinoides,819,CRW_16S_B_6873,Bacteria,
uncultured soil bacterium,866,CRW_16S_B_6893,,
uncultured Caulobacter sp.,1008,CRW_16S_B_6916,,
Sphingomonas sp. Zapt16,833,CRW_16S_B_6924,,
Agrobacterium sp. Sh199,1348,CRW_16S_B_6937,,
uncultured bacterium,1305,CRW_16S_B_6944,,
Ochrobactrum sp. LJ-A,1334,CRW_16S_B_6954,,
Ochrobactrum sp. LJ-D,1342,CRW_16S_B_6955,,
Rhizobium sp. CCBAU 23002,1348,CRW_16S_B_6966,,
Ochrobactrum sp. J10,1341,CRW_16S_B_6988,,
uncultured Bradyrhizobium sp.,1262,CRW_16S_B_7012,,
uncultured Bradyrhizobium sp.,1329,CRW_16S_B_7048,,
uncultured Bradyrhizobium sp.,1097,CRW_16S_B_7068,,
Agrobacterium sp. CCBAU 23089,1326,CRW_16S_B_7070,,
Agrobacterium sp. CCBAU 25157,1331,CRW_16S_B_7071,,
Rhizobium sp. CCBAU 41135,1337,CRW_16S_B_7074,,
Methylobacterium sp. Ens25,1342,CRW_16S_B_7107,,
Sphingomonas sp. BR12191,1310,CRW_16S_B_7114,,
Sphingomonas sp. BR12192,1290,CRW_16S_B_7115,,
Sphingomonas sp. BR12196,1338,CRW_16S_B_7119,,
Sphingomonas sp. 'PapViBa6a',880,CRW_16S_B_7125,,
Agrobacterium tumefaciens,874,CRW_16S_B_7126,,
Sinorhizobium sp. CCBAU 01199,1343,CRW_16S_B_7127,,
Ochrobactrum intermedium,1334,CRW_16S_B_7151,,
Rhizobium sp. ASTRACI-18,879,CRW_16S_B_7158,,
Agrobacterium sp. BK-2006,846,CRW_16S_B_7231,,
Sphingomonas mucosissima,1226,CRW_16S_B_7251,Bacteria,
uncultured bacterium,1335,CRW_16S_B_7252,,
uncultured bacterium,1341,CRW_16S_B_7253,,
uncultured bacterium,1335,CRW_16S_B_7254,,
Agrobacterium tumefaciens,1326,CRW_16S_B_7263,,
Agrobacterium tumefaciens,1344,CRW_16S_B_7267,,
Agrobacterium tumefaciens,1155,CRW_16S_B_7268,,
Sinorhizobium sp. YB-58,1340,CRW_16S_B_7276,,
Sinorhizobium fredii,1180,CRW_16S_B_7281,,
Brevundimonas sp. C,1308,CRW_16S_B_7306,,
uncultured bacterium,1183,CRW_16S_B_7331,,
Rhizobium sp. IC3123,808,CRW_16S_B_7346,,
uncultured bacterium,847,CRW_16S_B_7349,,
Rhizobium tropici,1274,CRW_16S_B_7371,Bacteria,
uncultured bacterium,1303,CRW_16S_B_7372,,
uncultured bacterium,1281,CRW_16S_B_7373,,
uncultured bacterium,1066,CRW_16S_B_7374,,
uncultured bacterium,1303,CRW_16S_B_7375,,
uncultured bacterium,1281,CRW_16S_B_7376,,
uncultured bacterium,1274,CRW_16S_B_7377,,
uncultured bacterium,1281,CRW_16S_B_7378,,
uncultured bacterium,1304,CRW_16S_B_7379,,
uncultured bacterium,1281,CRW_16S_B_7380,,
uncultured bacterium,1304,CRW_16S_B_7381,,
uncultured bacterium,1056,CRW_16S_B_7382,,
uncultured bacterium,1304,CRW_16S_B_7383,,
uncultured bacterium,1303,CRW_16S_B_7384,,
Caulobacter sp. IMCC1706,918,CRW_16S_B_7392,,
uncultured bacterium,893,CRW_16S_B_7395,,
uncultured bacterium,1320,CRW_16S_B_7401,,
Brevundimonas sp. 248,1345,CRW_16S_B_7403,,
,1340,CRW_16S_NA_7404,,
,1341,CRW_16S_NA_7405,,
,1339,CRW_16S_NA_7416,,
Brevundimonas sp. DC-1,1142,CRW_16S_B_7421,,
uncultured soil bacterium,924,CRW_16S_B_7422,,
uncultured Caulobacter sp.,865,CRW_16S_B_7433,,
uncultured Caulobacter sp.,912,CRW_16S_B_7434,,
Ehrlichia canis,1308,CRW_16S_B_7436,Bacteria,
uncultured alpha proteobacterium,1305,CRW_16S_B_7486,,
Proteobacteria sp,855,CRW_16S_B_7487,,
Proteobacteria sp,1080,CRW_16S_B_7489,,
Proteobacteria sp,1080,CRW_16S_B_7490,,
Proteobacteria sp,1082,CRW_16S_B_7491,,
uncultured alpha proteobacterium,1298,CRW_16S_B_7500,,
uncultured alpha proteobacterium,1272,CRW_16S_B_7504,,
uncultured alpha proteobacterium,1300,CRW_16S_B_7505,,
Erythrobacter longus,1314,CRW_16S_B_7511,Bacteria,
Erythromicrobium ramosum,1115,CRW_16S_B_7513,Bacteria,
Gluconobacter cerinus,1341,CRW_16S_B_7515,Bacteria,
Methylocystis echinoides,1236,CRW_16S_B_7543,Bacteria,
Methylocystis minimus,1228,CRW_16S_B_7544,,
Methylocystis parvus,1314,CRW_16S_B_7545,Bacteria,
Methylocystis pyriformis,1068,CRW_16S_B_7546,,
Methylobacterium sp.,1053,CRW_16S_B_7561,,
Methylobacterium extorquens,1318,CRW_16S_B_7563,,
Methylobacterium extorquens,1317,CRW_16S_B_7564,,
Methylobacterium organophilum,1317,CRW_16S_B_7571,Bacteria,
Methylobacterium rhodesianum,1316,CRW_16S_B_7574,,
Methylobacterium rhodinum,1317,CRW_16S_B_7576,,
Methylobacterium sp.,1319,CRW_16S_B_7584,,
Methylobacterium sp.,1322,CRW_16S_B_7585,,
Methylobacterium sp.,1323,CRW_16S_B_7586,,
Methylobacterium zatmanii,1316,CRW_16S_B_7588,,
Methylosporovibrio methanica,1307,CRW_16S_B_7589,,
Methylosinus sp.,1312,CRW_16S_B_7594,,
Methylosinus sp.,1319,CRW_16S_B_7595,,
Nitrobacter winogradskyi,1332,CRW_16S_B_7620,Bacteria,
Paracoccus denitrificans,1182,CRW_16S_B_7650,Bacteria,
Paracoccus versutus,938,CRW_16S_B_7657,Bacteria,
Photorhizobium sp. 'MKAa 2',1069,CRW_16S_B_7666,,
Photorhizobium sp. 'MKAa 3',888,CRW_16S_B_7667,,
Photorhizobium sp. 'IRBG 230',1069,CRW_16S_B_7668,,
Photorhizobium thompsonianum,1083,CRW_16S_B_7669,,
Porphyrobacter sp.,1286,CRW_16S_B_7675,,
Rhodobacter blasticus,1269,CRW_16S_B_7680,Bacteria,
Rhodobacter capsulatus,1220,CRW_16S_B_7683,Bacteria,
Rhodobacter veldkampii,1233,CRW_16S_B_7692,Bacteria,
Rhodospirillum centenum,1315,CRW_16S_B_7695,,
Rhizobium leguminosarum,983,CRW_16S_B_7736,Bacteria,
Rhizobium sp.,955,CRW_16S_B_7739,,
Rhizobium sp.,880,CRW_16S_B_7776,,
Rhizobium tropici,880,CRW_16S_B_7790,Bacteria,
Rhizobium tropici,894,CRW_16S_B_7791,Bacteria,
Rhodospirillum sp. MT-SP-2,1314,CRW_16S_B_7795,,
Rhodospirillum sp. MT-SP-3,1312,CRW_16S_B_7796,,
Rhodovulum adriaticum,1175,CRW_16S_B_7800,Bacteria,
Rhodovulum euryhalinum,1138,CRW_16S_B_7802,Bacteria,
Rhodovulum sulfidophilum,1262,CRW_16S_B_7808,Bacteria,
Rickettsia peacockii,1157,CRW_16S_B_7840,Bacteria,
Rickettsia typhi,1323,CRW_16S_B_7860,Bacteria,
Roseobacter denitrificans,1266,CRW_16S_B_7865,Bacteria,
Roseobacter denitrificans,1265,CRW_16S_B_7866,Bacteria,
Rhodopseudomonas sp.,1295,CRW_16S_B_7875,,
Rhodopseudomonas sp.,1324,CRW_16S_B_7876,,
Rhodopseudomonas palustris,1311,CRW_16S_B_7881,Bacteria,
Rhodopseudomonas palustris,821,CRW_16S_B_7885,Bacteria,
Rhodothalassium salexigens,1318,CRW_16S_B_7903,Bacteria,
Rhizobium sp. CIAM1414,1333,CRW_16S_B_7907,,
Rhizobium sp. Esparseta 3,1344,CRW_16S_B_7909,,
Rhodospirillum sp. E-12,1319,CRW_16S_B_7918,,
,1339,CRW_16S_NA_7919,,
,1348,CRW_16S_NA_7921,,
Solomonas fluorantheni,1240,CRW_16S_B_7928,,
Sphingomonas paucimobilis,1231,CRW_16S_B_7953,Bacteria,
Sphingomonas paucimobilis,1347,CRW_16S_B_7957,Bacteria,
Sphingomonas parapaucimobilis,1300,CRW_16S_B_7959,Bacteria,
Novosphingobium aromaticivorans,1194,CRW_16S_B_7968,Bacteria,
Sphingomonas sp.,1330,CRW_16S_B_7972,,
Sphingomonas sp.,1341,CRW_16S_B_7974,,
Sphingobium yanoikuyae,1332,CRW_16S_B_7989,Bacteria,
Sinorhizobium meliloti,996,CRW_16S_B_8013,,
uncultured alpha proteobacterium,827,CRW_16S_B_8045,,
unidentified methanotrophic bacterium,1321,CRW_16S_B_8049,,
DSMP-degrading bacterium LFR,1269,CRW_16S_B_8056,,
magnetite-containing magnetic coccus,1184,CRW_16S_B_8058,,
endosymbiont of Bangasternus orientalis,1295,CRW_16S_B_8064,,
Incompatibility symbiont of Nasonia giraulti,1233,CRW_16S_B_8067,,
Acidiphilium acidophilum,996,CRW_16S_B_8084,Bacteria,
uncultured rape rhizosphere bacterium wr0031,1298,CRW_16S_B_8104,,
uncultured rape rhizosphere bacterium wr0066,1277,CRW_16S_B_8105,,
uncultured bacterium,1266,CRW_16S_B_8107,,
uncultured bacterium,1273,CRW_16S_B_8108,,
uncultured bacterium,1028,CRW_16S_B_8113,,
uncultured bacterium,1035,CRW_16S_B_8114,,
Wolbachia pipientis,803,CRW_16S_B_8128,,
Wolbachia pipientis,1325,CRW_16S_B_8130,,
Wolbachia sp.,805,CRW_16S_B_8131,,
Wolbachia sp.,804,CRW_16S_B_8132,,
Wolbachia sp.,804,CRW_16S_B_8133,,
Wolbachia sp.,897,CRW_16S_B_8134,,
Wolbachia sp.,898,CRW_16S_B_8135,,
Wolbachia sp.,896,CRW_16S_B_8138,,
Wolbachia sp.,813,CRW_16S_B_8139,,
Wolbachia sp.,813,CRW_16S_B_8141,,
Wolbachia sp.,812,CRW_16S_B_8143,,
Wolbachia sp.,804,CRW_16S_B_8144,,
Wolbachia sp.,803,CRW_16S_B_8145,,
Wolbachia sp.,803,CRW_16S_B_8146,,
Wolbachia sp.,803,CRW_16S_B_8147,,
Wolbachia sp.,803,CRW_16S_B_8148,,
Wolbachia sp.,803,CRW_16S_B_8149,,
Aquifex sp. Aq-1-70-1%O2,1100,CRW_16S_B_8159,,
Aquifex sp. Aq-1-85-1%O2,1010,CRW_16S_B_8160,,
Aquifex sp. Aq-1-85-NO3,990,CRW_16S_B_8161,,
Aquifex sp. Aq-365-70-1%O2,1096,CRW_16S_B_8162,,
Aquifex sp. Aq-365-85-1%O2,1004,CRW_16S_B_8163,,
Aquifex sp. Aq-365-85-NO3,980,CRW_16S_B_8164,,
Aquifex sp. Aq-I-70-1%O2,1066,CRW_16S_B_8165,,
Aquifex sp. Aq-S-70-1%O2,984,CRW_16S_B_8166,,
Aquifex sp. 1H85-CRC-S,1075,CRW_16S_B_8171,,
Aquifex sp. 0H85-CRC-S,1100,CRW_16S_B_8172,,
Aquifex sp. 0H85-SC-S,1000,CRW_16S_B_8173,,
Aquifex sp. 1H85-SC-ISCS,1080,CRW_16S_B_8174,,
Aquifex sp. 1H85-MC-S,1100,CRW_16S_B_8175,,
Aquifex sp. 1H85-SC-S,1100,CRW_16S_B_8176,,
Aquifex sp. 10H85-CRC-S,1086,CRW_16S_B_8177,,
Aquifex sp. 10H85-MC-S,985,CRW_16S_B_8178,,
uncultured Aquificales bacterium,1009,CRW_16S_B_8191,,
uncultured Aquificales bacterium,1011,CRW_16S_B_8192,,
uncultured Hydrogenobaculum sp.,825,CRW_16S_B_8198,,
uncultured Hydrogenobaculum sp.,1078,CRW_16S_B_8201,,
uncultured Hydrogenobaculum sp.,1117,CRW_16S_B_8203,,
uncultured Hydrogenobaculum sp.,1116,CRW_16S_B_8224,,
uncultured Hydrogenobaculum sp.,1171,CRW_16S_B_8227,,
uncultured Hydrogenobaculum sp.,1168,CRW_16S_B_8284,,
uncultured Hydrogenobaculum sp.,1176,CRW_16S_B_8285,,
uncultured Hydrogenobaculum sp.,1089,CRW_16S_B_8287,,
uncultured Hydrogenobaculum sp.,1342,CRW_16S_B_8295,,
uncultured Hydrogenobaculum sp.,1170,CRW_16S_B_8296,,
uncultured Hydrogenobaculum sp.,1313,CRW_16S_B_8297,,
uncultured Hydrogenobaculum sp.,1339,CRW_16S_B_8300,,
uncultured Hydrogenobaculum sp.,1341,CRW_16S_B_8302,,
uncultured Hydrogenobaculum sp.,1347,CRW_16S_B_8303,,
uncultured Hydrogenobaculum sp.,1272,CRW_16S_B_8304,,
uncultured Hydrogenobaculum sp.,1213,CRW_16S_B_8305,,
uncultured Hydrogenobaculum sp.,1072,CRW_16S_B_8306,,
uncultured Hydrogenobaculum sp.,1072,CRW_16S_B_8307,,
uncultured Hydrogenobaculum sp.,1117,CRW_16S_B_8308,,
uncultured Hydrogenobaculum sp.,1161,CRW_16S_B_8316,,
uncultured Hydrogenobaculum sp.,1260,CRW_16S_B_8321,,
uncultured Hydrogenobaculum sp.,1344,CRW_16S_B_8324,,
uncultured Hydrogenobaculum sp.,1077,CRW_16S_B_8329,,
uncultured Hydrogenobaculum sp.,1213,CRW_16S_B_8331,,
uncultured Hydrogenobaculum sp.,1335,CRW_16S_B_8332,,
uncultured Hydrogenobaculum sp.,1214,CRW_16S_B_8336,,
uncultured Hydrogenobaculum sp.,1185,CRW_16S_B_8337,,
uncultured Hydrogenobaculum sp.,1327,CRW_16S_B_8338,,
uncultured Hydrogenobaculum sp.,1256,CRW_16S_B_8355,,
uncultured Hydrogenobaculum sp.,1213,CRW_16S_B_8357,,
uncultured Hydrogenobaculum sp.,1334,CRW_16S_B_8363,,
uncultured Hydrogenobaculum sp.,1103,CRW_16S_B_8364,,
uncultured Hydrogenobaculum sp.,1285,CRW_16S_B_8366,,
uncultured Hydrogenobaculum sp.,1284,CRW_16S_B_8370,,
uncultured Hydrogenobaculum sp.,1287,CRW_16S_B_8371,,
uncultured Hydrogenobaculum sp.,1109,CRW_16S_B_8378,,
uncultured Hydrogenobaculum sp.,1279,CRW_16S_B_8379,,
uncultured Hydrogenobaculum sp.,850,CRW_16S_B_8381,,
uncultured Hydrogenobaculum sp.,1127,CRW_16S_B_8386,,
uncultured Hydrogenobaculum sp.,1120,CRW_16S_B_8387,,
uncultured Hydrogenobaculum sp.,1250,CRW_16S_B_8388,,
uncultured Hydrogenobaculum sp.,1287,CRW_16S_B_8389,,
uncultured Hydrogenobaculum sp.,1081,CRW_16S_B_8391,,
uncultured Hydrogenobaculum sp.,1194,CRW_16S_B_8396,,
uncultured Hydrogenobaculum sp.,1156,CRW_16S_B_8398,,
uncultured Hydrogenobaculum sp.,851,CRW_16S_B_8406,,
uncultured Hydrogenobaculum sp.,1187,CRW_16S_B_8410,,
uncultured Hydrogenobaculum sp.,806,CRW_16S_B_8414,,
uncultured Hydrogenobaculum sp.,1310,CRW_16S_B_8426,,
uncultured Hydrogenobaculum sp.,1326,CRW_16S_B_8435,,
uncultured Hydrogenobaculum sp.,824,CRW_16S_B_8464,,
uncultured Hydrogenobaculum sp.,1040,CRW_16S_B_8486,,
Geobacillus thermoleovorans,1345,CRW_16S_B_8507,Bacteria,
Geobacillus thermodenitrificans,950,CRW_16S_B_8557,,
Bacillus sp. IT2,988,CRW_16S_B_8598,,
Bacillus sp. IT3,988,CRW_16S_B_8599,,
Bacillus sp. DT8,964,CRW_16S_B_8600,,
Bacillus sp. DT9,988,CRW_16S_B_8601,,
Bacillus sp. DT10,1008,CRW_16S_B_8602,,
Bacillus sp. SWS1,948,CRW_16S_B_8603,,
Bacillus sp. SWS3,988,CRW_16S_B_8604,,
Bacillus sp. SWS7,1008,CRW_16S_B_8605,,
Bacillus sp. TH1,1009,CRW_16S_B_8606,,
Bacillus sp. TW4,1008,CRW_16S_B_8607,,
Streptococcus sp. RR1,1282,CRW_16S_B_8663,,
Streptococcus sp. RR3,1282,CRW_16S_B_8664,,
Bacillus sp. E-(s)-e-N-3(2),850,CRW_16S_B_8670,,
Bacillus sp. E-(s)-e-N-5(29),911,CRW_16S_B_8671,,
Bacillus sp. E-(s)-e-D-5(4),888,CRW_16S_B_8672,,
Bacillus sp. E-(s)-e-D-6(4),914,CRW_16S_B_8673,,
Bacillus sp. S-(s)-m-N-1(1),961,CRW_16S_B_8674,,
Bacillus sp. S-(s)-m-N-2(1),959,CRW_16S_B_8675,,
Bacillus sp. S-(s)-m-N-3(1),969,CRW_16S_B_8676,,
Bacillus sp. S-(s)-m-N-4(4),976,CRW_16S_B_8677,,
Bacillus sp. S-(s)-m-N-5(13),960,CRW_16S_B_8678,,
Bacillus sp. S-(s)-m-N-6(13),961,CRW_16S_B_8679,,
Bacillus sp. S-(s)-m-N-7(4),943,CRW_16S_B_8680,,
Bacillus sp. S-(s)-m-D-1(1),942,CRW_16S_B_8681,,
Bacillus sp. S-(s)-m-D-2(1),944,CRW_16S_B_8682,,
Bacillus sp. S-(s)-m-D-3(1),943,CRW_16S_B_8683,,
Bacillus sp. S-(s)-m-D-4(8),943,CRW_16S_B_8684,,
Bacillus sp. S-(s)-m-D-5(16),942,CRW_16S_B_8685,,
Bacillus sp. E-(s)-m-N-2(1),882,CRW_16S_B_8686,,
Bacillus sp. E-(s)-m-N-3(3),899,CRW_16S_B_8687,,
Bacillus sp. E-(s)-m-N-4(7),899,CRW_16S_B_8688,,
Bacillus sp. E-(s)-m-N-5(14),931,CRW_16S_B_8689,,
Bacillus sp. E-(s)-m-D-1(1),927,CRW_16S_B_8690,,
Bacillus sp. E-(s)-m-D-2(1),938,CRW_16S_B_8691,,
Bacillus sp. E-(s)-m-D-3(1),925,CRW_16S_B_8692,,
Bacillus sp. E-(s)-m-D-4(1),918,CRW_16S_B_8693,,
Bacillus sp. E-(s)-m-D-5(3),921,CRW_16S_B_8694,,
Bacillus sp. S-(s)-l-N-1(1),943,CRW_16S_B_8695,,
Bacillus sp. S-(s)-l-N-2(1),960,CRW_16S_B_8696,,
Bacillus sp. S-(s)-l-N-3(26),943,CRW_16S_B_8697,,
Bacillus sp. S-(s)-l-N-4(1),943,CRW_16S_B_8698,,
Bacillus sp. S-(s)-l-N-5(12),960,CRW_16S_B_8699,,
Bacillus sp. S-(s)-l-D-1(1),929,CRW_16S_B_8700,,
Bacillus sp. S-(s)-l-D-2(1),982,CRW_16S_B_8701,,
Bacillus sp. S-(s)-l-D-3(1),890,CRW_16S_B_8702,,
Bacillus sp. S-(s)-l-D-4(1),895,CRW_16S_B_8703,,
Bacillus sp. S-(s)-l-D-5(1),889,CRW_16S_B_8704,,
Bacillus sp. S-(s)-l-D-7(27),900,CRW_16S_B_8705,,
Bacillus sp. E-(s)-l-D-1(9),925,CRW_16S_B_8706,,
bacillus sp. E-(s)-l-D-2(9),937,CRW_16S_B_8707,,
Bacillus sp. E-(s)-l-D-3(9),925,CRW_16S_B_8708,,
Bacillus sp. E-(s)-l-D-4(9),923,CRW_16S_B_8709,,
Bacillus sp. E-(s)-l-D-5(14),925,CRW_16S_B_8710,,
Lactococcus lactis,1262,CRW_16S_B_8711,,
Bacillus sp. 104NP12,847,CRW_16S_B_8715,,
Bacillus sp. 42NP3,819,CRW_16S_B_8716,,
Bacillus sp. 21NP1,821,CRW_16S_B_8718,,
Bacillus sp. 42NP15,900,CRW_16S_B_8719,,
Bacillus anthracis,1306,CRW_16S_B_8767,Bacteria,
Bacillus anthracis,1304,CRW_16S_B_8768,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8769,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8770,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8771,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8772,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8773,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8774,Bacteria,
Bacillus anthracis,1306,CRW_16S_B_8775,Bacteria,
Staphylococcus sp. S3,938,CRW_16S_B_8778,,
Staphylococcus sp. W1,957,CRW_16S_B_8780,,
Staphylococcus sp. W5,960,CRW_16S_B_8781,,
Staphylococcus sp. W14,958,CRW_16S_B_8782,,
Staphylococcus sp. W16,978,CRW_16S_B_8783,,
Staphylococcus sp. W17,975,CRW_16S_B_8784,,
Staphylococcus sp. W18,979,CRW_16S_B_8785,,
Staphylococcus sp. W19,960,CRW_16S_B_8786,,
Staphylococcus sp. W21,975,CRW_16S_B_8788,,
Staphylococcus sp. W30,941,CRW_16S_B_8789,,
Staphylococcus sp. W52,945,CRW_16S_B_8790,,
Staphylococcus sp. W53,954,CRW_16S_B_8791,,
Staphylococcus sp. W54,978,CRW_16S_B_8792,,
uncultured bacterium,958,CRW_16S_B_8817,,
uncultured bacterium,947,CRW_16S_B_8818,,
uncultured bacterium,959,CRW_16S_B_8819,,
uncultured bacterium,958,CRW_16S_B_8820,,
uncultured bacterium,958,CRW_16S_B_8821,,
uncultured bacterium,958,CRW_16S_B_8822,,
uncultured bacterium,958,CRW_16S_B_8823,,
uncultured bacterium,958,CRW_16S_B_8824,,
uncultured bacterium,958,CRW_16S_B_8825,,
uncultured bacterium,958,CRW_16S_B_8826,,
uncultured bacterium,958,CRW_16S_B_8827,,
uncultured bacterium,958,CRW_16S_B_8828,,
uncultured bacterium,958,CRW_16S_B_8829,,
uncultured bacterium,958,CRW_16S_B_8830,,
uncultured bacterium,958,CRW_16S_B_8831,,
uncultured bacterium,958,CRW_16S_B_8832,,
uncultured bacterium,958,CRW_16S_B_8833,,
uncultured bacterium,956,CRW_16S_B_8834,,
uncultured bacterium,957,CRW_16S_B_8835,,
uncultured bacterium,959,CRW_16S_B_8836,,
uncultured bacterium,958,CRW_16S_B_8837,,
uncultured bacterium,958,CRW_16S_B_8838,,
Staphylococcus schleiferi subsp. coagulans,1338,CRW_16S_B_8882,,
Bacillus sp. 104NP12,847,CRW_16S_B_8889,,
Bacillus sp. 42NP3,819,CRW_16S_B_8890,,
Bacillus sp. 21NP1,821,CRW_16S_B_8893,,
Bacillus sp. 42NP15,900,CRW_16S_B_8894,,
Staphylococcus sp. 21ND18,803,CRW_16S_B_8896,,
Bacillus pumilus,1350,CRW_16S_B_8908,Bacteria,
Bacillus pumilus,1345,CRW_16S_B_8909,Bacteria,
Bacillus pumilus,1078,CRW_16S_B_8911,Bacteria,
Bacillus licheniformis,1203,CRW_16S_B_8914,Bacteria,
uncultured bacterium,1137,CRW_16S_B_8927,,
Bacillus megaterium,870,CRW_16S_B_8932,,
Staphylococcus epidermidis,1238,CRW_16S_B_8943,Bacteria,
Staphylococcus xylosus,1225,CRW_16S_B_8944,Bacteria,
Staphylococcus equorum,1260,CRW_16S_B_8945,,
Staphylococcus equorum,1266,CRW_16S_B_8946,,
Staphylococcus xylosus,1259,CRW_16S_B_8947,Bacteria,
Staphylococcus epidermidis,1262,CRW_16S_B_8948,Bacteria,
Staphylococcus saprophyticus,1278,CRW_16S_B_8949,,
Staphylococcus cohnii,1248,CRW_16S_B_8950,,
Bacillus flexus,1245,CRW_16S_B_8951,,
Halobacillus sp. SEM7,1245,CRW_16S_B_8952,,
Streptococcus pyogenes MGAS8232,1335,CRW_16S_B_8961,,
Streptococcus pyogenes MGAS8232,1335,CRW_16S_B_8962,,
Streptococcus pyogenes MGAS315,1335,CRW_16S_B_8963,,
Streptococcus pyogenes MGAS315,1335,CRW_16S_B_8964,,
Streptococcus pyogenes MGAS315,1335,CRW_16S_B_8965,,
Streptococcus pyogenes MGAS315,1335,CRW_16S_B_8966,,
Streptococcus pyogenes MGAS315,1095,CRW_16S_B_8967,,
Streptococcus pyogenes MGAS315,1338,CRW_16S_B_8968,,
Enterococcus faecalis,1134,CRW_16S_B_9126,Bacteria,
Streptococcus pyogenes,1113,CRW_16S_B_9127,Bacteria,
Staphylococcus aureus,1141,CRW_16S_B_9128,,
Bacillus cereus,1156,CRW_16S_B_9129,Bacteria,
Staphylococcus aureus subsp. anaerobius,1309,CRW_16S_B_9132,Bacteria,
human oral bacterium AC25,1173,CRW_16S_B_9157,,
uncultured human oral bacterium A26,1102,CRW_16S_B_9159,,
Bacillus licheniformis,1215,CRW_16S_B_9169,Bacteria,
Bacillus sp. FO-011,1213,CRW_16S_B_9170,,
Bacillus licheniformis,1211,CRW_16S_B_9171,Bacteria,
Bacillus licheniformis,1211,CRW_16S_B_9172,Bacteria,
Bacillus licheniformis,1213,CRW_16S_B_9173,Bacteria,
Bacillus licheniformis,1210,CRW_16S_B_9174,Bacteria,
Bacillus pumilus,1214,CRW_16S_B_9175,Bacteria,
