Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Streptomyces lavendulae subsp. lavendulae,1457,CRW_16S_B_1170,Bacteria,Actinobacteria
Streptomyces beijiangensis,1465,CRW_16S_B_1171,Bacteria,Actinobacteria
Streptomyces sulfonofaciens,1464,CRW_16S_B_1172,Bacteria,Actinobacteria
Streptomyces thermovulgaris,1463,CRW_16S_B_1173,Bacteria,Actinobacteria
Streptomyces aureus,1460,CRW_16S_B_1174,Bacteria,Actinobacteria
Streptomyces arenae,1451,CRW_16S_B_1175,Bacteria,Actinobacteria
Streptomyces griseocarneus,1456,CRW_16S_B_1176,Bacteria,Actinobacteria
Streptomyces hiroshimensis,1457,CRW_16S_B_1177,Bacteria,Actinobacteria
Streptomyces thermogriseus,1463,CRW_16S_B_1178,Bacteria,Actinobacteria
Streptomyces brasiliensis,1458,CRW_16S_B_1179,Bacteria,Actinobacteria
Streptomyces gougerotii,1452,CRW_16S_B_1180,Bacteria,Actinobacteria
Bacillus subtilis,1458,CRW_16S_B_11756,Bacteria,
Bacillus subtilis,1442,CRW_16S_B_11765,Bacteria,
Bacillus subtilis,1476,CRW_16S_B_11771,Bacteria,
Nocardia seriolae,1449,CRW_16S_B_1184,Bacteria,Actinobacteria
Nocardia seriolae,1449,CRW_16S_B_1185,Bacteria,Actinobacteria
Nocardia seriolae,1436,CRW_16S_B_1186,Bacteria,Actinobacteria
Nocardia seriolae,1424,CRW_16S_B_1187,Bacteria,Actinobacteria
Bacillus subtilis,1468,CRW_16S_B_11814,Bacteria,
Nocardia seriolae,1449,CRW_16S_B_1188,Bacteria,Actinobacteria
Bacillus licheniformis,1430,CRW_16S_B_11850,Bacteria,
Bacillus licheniformis,1435,CRW_16S_B_11851,Bacteria,
Bacillus licheniformis,1431,CRW_16S_B_11852,Bacteria,
Bacillus licheniformis,1430,CRW_16S_B_11853,Bacteria,
Bacillus subtilis,1466,CRW_16S_B_11884,Bacteria,
Bacillus pumilus,1449,CRW_16S_B_11899,Bacteria,
Bacillus licheniformis,1440,CRW_16S_B_11927,Bacteria,
Bacillus licheniformis,1433,CRW_16S_B_11928,Bacteria,
Paenibacillus polymyxa,1450,CRW_16S_B_11939,Bacteria,
Streptomyces yanii,1453,CRW_16S_B_12,Bacteria,Actinobacteria
Staphylococcus simiae,1478,CRW_16S_B_11948,Bacteria,
Agrococcus jenensis,1473,CRW_16S_B_1204,Bacteria,Actinobacteria
Actinokineospora riparia,1426,CRW_16S_B_1205,Bacteria,Actinobacteria
Streptococcus equinus,1470,CRW_16S_B_12025,Bacteria,
Actinomyces bovis,1434,CRW_16S_B_1209,Bacteria,Actinobacteria
Actinomyces denticolens,1422,CRW_16S_B_1211,Bacteria,Actinobacteria
Actinomyces gerencseriae,1415,CRW_16S_B_1214,Bacteria,Actinobacteria
Actinomyces howellii,1415,CRW_16S_B_1217,Bacteria,Actinobacteria
Actinomyces israelii,1441,CRW_16S_B_1220,Bacteria,Actinobacteria
Actinomyces naeslundii,1450,CRW_16S_B_1225,Bacteria,Actinobacteria
Actinomyces viscosus,1417,CRW_16S_B_1240,Bacteria,Actinobacteria
Actinomyces viscosus,1454,CRW_16S_B_1241,Bacteria,Actinobacteria
Actinopolyspora halophila,1476,CRW_16S_B_1242,Bacteria,Actinobacteria
Actinoplanes deccanensis,1452,CRW_16S_B_1245,Bacteria,Actinobacteria
Actinoplanes derwentensis,1455,CRW_16S_B_1246,Bacteria,Actinobacteria
Mycobacterium monacense,1473,CRW_16S_B_1266,Bacteria,Actinobacteria
Lactococcus lactis subsp. lactis,1474,CRW_16S_B_12694,Bacteria,
Lactococcus lactis subsp. lactis,1458,CRW_16S_B_12695,Bacteria,
Lactococcus lactis subsp. lactis,1459,CRW_16S_B_12696,Bacteria,
Lactococcus lactis subsp. lactis,1443,CRW_16S_B_12697,Bacteria,
Lactococcus lactis subsp. lactis,1469,CRW_16S_B_12698,Bacteria,
Lactococcus lactis subsp. lactis,1472,CRW_16S_B_12700,Bacteria,
Lactococcus lactis subsp. lactis,1440,CRW_16S_B_12701,Bacteria,
Bacillus licheniformis,1454,CRW_16S_B_12707,Bacteria,
Bacillus subtilis,1458,CRW_16S_B_12716,Bacteria,
Nocardia pigrifrangens,1424,CRW_16S_B_1284,Bacteria,Actinobacteria
Bacillus thuringiensis,1410,CRW_16S_B_12808,Bacteria,
Bacillus cereus,1458,CRW_16S_B_12812,Bacteria,
Bacillus licheniformis,1445,CRW_16S_B_12820,Bacteria,
Bacillus licheniformis,1443,CRW_16S_B_12821,Bacteria,
Bacillus licheniformis,1478,CRW_16S_B_12841,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12842,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12843,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12844,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12845,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12846,Bacteria,
Streptococcus equinus,1469,CRW_16S_B_12847,Bacteria,
Streptococcus gallolyticus subsp. gallolyticus,1471,CRW_16S_B_12848,Bacteria,
Streptococcus gallolyticus subsp. gallolyticus,1470,CRW_16S_B_12849,Bacteria,
Streptococcus gallolyticus subsp. gallolyticus,1470,CRW_16S_B_12850,Bacteria,
Streptococcus infantarius subsp. infantarius,1470,CRW_16S_B_12854,Bacteria,
Streptococcus infantarius subsp. infantarius,1470,CRW_16S_B_12855,Bacteria,
Streptococcus lutetiensis,1470,CRW_16S_B_12856,Bacteria,
Streptococcus pyogenes,1470,CRW_16S_B_12858,Bacteria,
Bacillus pumilus,1456,CRW_16S_B_12860,Bacteria,
Bacillus pumilus,1454,CRW_16S_B_12861,Bacteria,
Bacillus anthracis,1419,CRW_16S_B_12864,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12896,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12897,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12898,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12899,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12900,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12901,Bacteria,
Staphylococcus epidermidis,1475,CRW_16S_B_12904,Bacteria,
Kitasatospora setae,1478,CRW_16S_B_13,Bacteria,Actinobacteria
Bacillus thuringiensis,1421,CRW_16S_B_12942,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12944,Bacteria,
Bacillus thuringiensis,1422,CRW_16S_B_12945,Bacteria,
Bacillus thuringiensis,1419,CRW_16S_B_12946,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12947,Bacteria,
Bacillus thuringiensis,1411,CRW_16S_B_12948,Bacteria,
Bacillus thuringiensis,1408,CRW_16S_B_12949,Bacteria,
Bacillus thuringiensis,1406,CRW_16S_B_12950,Bacteria,
Bacillus thuringiensis,1413,CRW_16S_B_12951,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12952,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12953,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12954,Bacteria,
Bacillus thuringiensis,1425,CRW_16S_B_12955,Bacteria,
Bacillus thuringiensis,1410,CRW_16S_B_12956,Bacteria,
Bacillus thuringiensis,1409,CRW_16S_B_12957,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12959,Bacteria,
Bacillus thuringiensis,1412,CRW_16S_B_12960,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12961,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12963,Bacteria,
Bacillus thuringiensis,1402,CRW_16S_B_12964,Bacteria,
Bacillus thuringiensis,1424,CRW_16S_B_12965,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12966,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12967,Bacteria,
Bacillus thuringiensis,1408,CRW_16S_B_12968,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12969,Bacteria,
Bacillus thuringiensis,1428,CRW_16S_B_12970,Bacteria,
Bacillus thuringiensis,1423,CRW_16S_B_12971,Bacteria,
Bacillus thuringiensis,1421,CRW_16S_B_12972,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12973,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12974,Bacteria,
Bacillus thuringiensis,1405,CRW_16S_B_12975,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12976,Bacteria,
Bacillus thuringiensis,1419,CRW_16S_B_12977,Bacteria,
Bacillus thuringiensis,1418,CRW_16S_B_12978,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12979,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12980,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12981,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12982,Bacteria,
Bacillus thuringiensis,1430,CRW_16S_B_12983,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12984,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12985,Bacteria,
Bacillus thuringiensis,1423,CRW_16S_B_12986,Bacteria,
Bacillus cereus,1417,CRW_16S_B_12988,Bacteria,
Bacillus cereus,1421,CRW_16S_B_12990,Bacteria,
Bacillus cereus,1421,CRW_16S_B_12991,Bacteria,
Bacillus cereus,1424,CRW_16S_B_12992,Bacteria,
Bacillus cereus,1407,CRW_16S_B_12993,Bacteria,
Bacillus cereus,1422,CRW_16S_B_12996,Bacteria,
Bacillus subtilis,1450,CRW_16S_B_12997,Bacteria,
Bacillus cereus,1405,CRW_16S_B_12998,Bacteria,
Bacillus cereus,1403,CRW_16S_B_13001,Bacteria,
Bacillus cereus,1415,CRW_16S_B_13002,Bacteria,
Bacillus cereus,1423,CRW_16S_B_13003,Bacteria,
Bacillus cereus,1419,CRW_16S_B_13004,Bacteria,
Bacillus cereus,1415,CRW_16S_B_13005,Bacteria,
Bacillus cereus,1418,CRW_16S_B_13006,Bacteria,
Bacillus cereus,1417,CRW_16S_B_13007,Bacteria,
Bacillus cereus,1407,CRW_16S_B_13008,Bacteria,
Mycobacterium lacus,1470,CRW_16S_B_1307,Bacteria,Actinobacteria
Bacillus cereus,1418,CRW_16S_B_13010,Bacteria,
Bacillus pumilus,1413,CRW_16S_B_13012,Bacteria,
Bacillus pumilus,1419,CRW_16S_B_13013,Bacteria,
Bacillus subtilis,1412,CRW_16S_B_13017,Bacteria,
Bacillus mycoides,1411,CRW_16S_B_13018,Bacteria,
Bacillus licheniformis,1433,CRW_16S_B_13031,Bacteria,
Bacillus subtilis,1430,CRW_16S_B_13032,Bacteria,
Bacillus subtilis,1420,CRW_16S_B_13061,Bacteria,
Bacillus subtilis,1440,CRW_16S_B_13065,Bacteria,
Streptococcus agalactiae,1465,CRW_16S_B_13071,Bacteria,
Streptococcus canis,1462,CRW_16S_B_13072,Bacteria,
Streptococcus didelphis,1451,CRW_16S_B_13073,Bacteria,
Streptococcus iniae,1466,CRW_16S_B_13074,Bacteria,
Streptococcus sanguinis,1420,CRW_16S_B_13075,Bacteria,
Streptococcus suis,1476,CRW_16S_B_13076,Bacteria,
Streptococcus urinalis,1476,CRW_16S_B_13077,Bacteria,
Streptococcus porcinus,1472,CRW_16S_B_13078,Bacteria,
Streptococcus porcinus,1449,CRW_16S_B_13079,Bacteria,
Streptococcus porcinus,1472,CRW_16S_B_13080,Bacteria,
Streptococcus porcinus,1468,CRW_16S_B_13081,Bacteria,
Streptococcus porcinus,1436,CRW_16S_B_13082,Bacteria,
Streptococcus porcinus,1468,CRW_16S_B_13083,Bacteria,
Streptococcus pseudoporcinus,1472,CRW_16S_B_13084,Bacteria,
Streptococcus pseudoporcinus,1455,CRW_16S_B_13085,Bacteria,
Streptococcus pseudoporcinus,1440,CRW_16S_B_13086,Bacteria,
Streptococcus pseudoporcinus,1472,CRW_16S_B_13087,Bacteria,
Streptococcus pseudoporcinus,1475,CRW_16S_B_13088,Bacteria,
Streptococcus pseudoporcinus,1455,CRW_16S_B_13089,Bacteria,
Streptococcus pseudoporcinus,1474,CRW_16S_B_13091,Bacteria,
Streptococcus pseudoporcinus,1456,CRW_16S_B_13092,Bacteria,
Bacillus subtilis,1455,CRW_16S_B_13139,Bacteria,
Bacillus thuringiensis,1405,CRW_16S_B_13161,Bacteria,
Bacillus thuringiensis,1418,CRW_16S_B_13163,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_13164,Bacteria,
Bacillus cereus,1401,CRW_16S_B_13165,Bacteria,
Bacillus cereus,1406,CRW_16S_B_13167,Bacteria,
Rhodococcus maanshanensis,1411,CRW_16S_B_1327,Bacteria,Actinobacteria
Streptococcus porcinus,1454,CRW_16S_B_13226,Bacteria,
Rhodococcus aetherivorans,1409,CRW_16S_B_1329,Bacteria,Actinobacteria
Rhodococcus aetherivorans,1410,CRW_16S_B_1330,Bacteria,Actinobacteria
Nocardia caishijiensis,1426,CRW_16S_B_1332,Bacteria,Actinobacteria
Staphylococcus xylosus,1422,CRW_16S_B_13277,Bacteria,
Bacillus licheniformis,1476,CRW_16S_B_13293,Bacteria,
Bacillus pumilus,1450,CRW_16S_B_13299,Bacteria,
Bacillus subtilis,1452,CRW_16S_B_13300,Bacteria,
Streptomyces tuirus,1455,CRW_16S_B_1338,Bacteria,Actinobacteria
Bacillus cereus,1476,CRW_16S_B_13321,Bacteria,
Enterococcus faecium,1460,CRW_16S_B_13351,Bacteria,
Bacillus cereus,1444,CRW_16S_B_13366,Bacteria,
Bacillus cereus,1475,CRW_16S_B_13368,Bacteria,
Bacillus cereus,1476,CRW_16S_B_13370,Bacteria,
Paenibacillus polymyxa,1427,CRW_16S_B_13371,Bacteria,
Streptomyces rubrogriseus,1421,CRW_16S_B_1346,Bacteria,Actinobacteria
Bacillus cereus,1454,CRW_16S_B_13418,Bacteria,
Rhodococcus erythropolis,1453,CRW_16S_B_1350,Bacteria,Actinobacteria
Mycobacterium peregrinum,1460,CRW_16S_B_1351,Bacteria,Actinobacteria
Enterococcus faecalis,1414,CRW_16S_B_13457,Bacteria,
Bacillus thuringiensis,1453,CRW_16S_B_13505,Bacteria,
Actinoplanes globisporus,1452,CRW_16S_B_1376,Bacteria,Actinobacteria
Agromyces mediolanus,1447,CRW_16S_B_1382,Bacteria,Actinobacteria
Bacillus cereus,1468,CRW_16S_B_13765,Bacteria,
Bacillus cereus,1467,CRW_16S_B_13767,Bacteria,
Bacillus cereus,1472,CRW_16S_B_13768,Bacteria,
Bacillus cereus,1476,CRW_16S_B_13769,Bacteria,
Agromyces mediolanus,1466,CRW_16S_B_1383,Bacteria,Actinobacteria
Agromyces mediolanus,1472,CRW_16S_B_1384,Bacteria,Actinobacteria
Actinoplanes ianthinogenes,1444,CRW_16S_B_1388,Bacteria,Actinobacteria
Bacillus subtilis,1445,CRW_16S_B_13825,Bacteria,
Bacillus subtilis,1431,CRW_16S_B_13846,Bacteria,
Bacillus subtilis,1438,CRW_16S_B_13847,Bacteria,
Bacillus subtilis,1431,CRW_16S_B_13848,Bacteria,
Bacillus subtilis,1444,CRW_16S_B_13849,Bacteria,
Kitasatospora cystarginea,1476,CRW_16S_B_14,Bacteria,Actinobacteria
Arthrobacter tecti,1480,CRW_16S_B_1425,Bacteria,Actinobacteria
Arthrobacter tecti,1476,CRW_16S_B_1426,Bacteria,Actinobacteria
Streptomyces albus,1468,CRW_16S_B_1429,Bacteria,Actinobacteria
Streptomyces atroolivaceus,1478,CRW_16S_B_1443,Bacteria,Actinobacteria
Streptomyces massasporeus,1467,CRW_16S_B_1444,Bacteria,Actinobacteria
Streptomyces purpureus,1476,CRW_16S_B_1445,Bacteria,Actinobacteria
Streptomyces misakiensis,1476,CRW_16S_B_1446,Bacteria,Actinobacteria
Streptomyces lateritius,1478,CRW_16S_B_1447,Bacteria,Actinobacteria
Streptomyces erythrogriseus,1480,CRW_16S_B_1448,Bacteria,Actinobacteria
Streptomyces globosus,1478,CRW_16S_B_1450,Bacteria,Actinobacteria
Streptomyces fulvorobeus,1441,CRW_16S_B_1451,Bacteria,Actinobacteria
Streptomyces glaucus,1480,CRW_16S_B_1452,Bacteria,Actinobacteria
Streptomyces graminearus,1480,CRW_16S_B_1453,Bacteria,Actinobacteria
Streptomyces flavovariabilis,1478,CRW_16S_B_1454,Bacteria,Actinobacteria
Streptomyces gobitricini,1443,CRW_16S_B_1455,Bacteria,Actinobacteria
Streptomyces lavendofoliae,1443,CRW_16S_B_1456,Bacteria,Actinobacteria
Streptomyces griseorubiginosus,1478,CRW_16S_B_1459,Bacteria,Actinobacteria
Streptomyces inusitatus,1469,CRW_16S_B_1460,Bacteria,Actinobacteria
Kitasatospora kifunensis,1474,CRW_16S_B_1461,Bacteria,Actinobacteria
Streptomyces laurentii,1478,CRW_16S_B_1462,Bacteria,Actinobacteria
Streptomyces heliomycini,1442,CRW_16S_B_1463,Bacteria,Actinobacteria
Streptomyces indiaensis,1478,CRW_16S_B_1464,Bacteria,Actinobacteria
Streptomyces lilacinus,1476,CRW_16S_B_1466,Bacteria,Actinobacteria
Streptomyces malachitofuscus,1469,CRW_16S_B_1467,Bacteria,Actinobacteria
Streptomyces libani subsp. rufus,1470,CRW_16S_B_1471,Bacteria,Actinobacteria
Streptomyces lomondensis,1467,CRW_16S_B_1472,Bacteria,Actinobacteria
Streptomyces lienomycini,1468,CRW_16S_B_1473,Bacteria,Actinobacteria
Streptomyces nojiriensis,1477,CRW_16S_B_1475,Bacteria,Actinobacteria
Streptomyces longwoodensis,1441,CRW_16S_B_1476,Bacteria,Actinobacteria
Streptomyces mutomycini,1478,CRW_16S_B_1477,Bacteria,Actinobacteria
Streptomyces mauvecolor,1478,CRW_16S_B_1478,Bacteria,Actinobacteria
Streptomyces thioluteus,1476,CRW_16S_B_1479,Bacteria,Actinobacteria
Streptomyces tanashiensis,1478,CRW_16S_B_1481,Bacteria,Actinobacteria
Streptomyces violaceolatus,1479,CRW_16S_B_1484,Bacteria,Actinobacteria
Streptomyces torulosus,1479,CRW_16S_B_1486,Bacteria,Actinobacteria
Streptomyces spororaveus,1477,CRW_16S_B_1489,Bacteria,Actinobacteria
Streptomyces variegatus,1479,CRW_16S_B_1490,Bacteria,Actinobacteria
Geobacillus kaustophilus,1474,CRW_16S_B_14844,Bacteria,
Streptomyces viridobrunneus,1478,CRW_16S_B_1491,Bacteria,Actinobacteria
Streptomyces rubrogriseus,1479,CRW_16S_B_1492,Bacteria,Actinobacteria
Bacillus pumilus,1466,CRW_16S_B_14861,Bacteria,
Bacillus subtilis,1432,CRW_16S_B_14868,Bacteria,
Streptomyces violaceorubidus,1478,CRW_16S_B_1493,Bacteria,Actinobacteria
Streptomyces spinoverrucosus,1477,CRW_16S_B_1495,Bacteria,Actinobacteria
Streptomyces pulveraceus,1478,CRW_16S_B_1496,Bacteria,Actinobacteria
Streptomyces rameus,1479,CRW_16S_B_1498,Bacteria,Actinobacteria
Streptomyces tricolor,1442,CRW_16S_B_1499,Bacteria,Actinobacteria
Kitasatospora kifunensis,1475,CRW_16S_B_15,Bacteria,Actinobacteria
Streptomyces purpurascens,1479,CRW_16S_B_1501,Bacteria,Actinobacteria
Streptomyces glomeratus,1479,CRW_16S_B_1504,Bacteria,Actinobacteria
Streptomyces violaceus,1479,CRW_16S_B_1505,Bacteria,Actinobacteria
Streptococcus iniae,1447,CRW_16S_B_15051,Bacteria,
Staphylococcus pseudintermedius,1402,CRW_16S_B_15056,Bacteria,
Staphylococcus intermedius,1403,CRW_16S_B_15057,Bacteria,
Enterococcus faecium,1459,CRW_16S_B_15072,Bacteria,
Enterococcus faecalis,1477,CRW_16S_B_15085,Bacteria,
Enterococcus faecalis,1449,CRW_16S_B_15088,Bacteria,
Globicatella sanguinis,1451,CRW_16S_B_15104,Bacteria,
Kurthia gibsonii,1463,CRW_16S_B_15113,Bacteria,
Kurthia zopfii,1451,CRW_16S_B_15114,Bacteria,
Leuconostoc citreum,1479,CRW_16S_B_15147,Bacteria,
Lactococcus plantarum,1477,CRW_16S_B_15157,Bacteria,
Lactococcus raffinolactis,1479,CRW_16S_B_15158,Bacteria,
Listeria innocua,1404,CRW_16S_B_15181,Bacteria,
Listeria welshimeri,1404,CRW_16S_B_15182,Bacteria,
Listeria innocua,1404,CRW_16S_B_15183,Bacteria,
Listeria monocytogenes,1404,CRW_16S_B_15185,Bacteria,
Listeria seeligeri,1404,CRW_16S_B_15187,Bacteria,
Listeria monocytogenes,1404,CRW_16S_B_15189,Bacteria,
Listeria innocua,1474,CRW_16S_B_15191,Bacteria,
Listeria innocua,1470,CRW_16S_B_15192,Bacteria,
Listeria monocytogenes,1470,CRW_16S_B_15194,Bacteria,
Listeria monocytogenes,1474,CRW_16S_B_15195,Bacteria,
Listeria seeligeri,1453,CRW_16S_B_15200,Bacteria,
Marinococcus halophilus,1440,CRW_16S_B_15241,Bacteria,
Paenibacillus chibensis,1436,CRW_16S_B_15244,Bacteria,
Paenibacillus alginolyticus,1424,CRW_16S_B_15245,Bacteria,
Paenibacillus alvei,1433,CRW_16S_B_15246,Bacteria,
Paenibacillus alvei,1446,CRW_16S_B_15247,Bacteria,
Paenibacillus alvei,1434,CRW_16S_B_15248,Bacteria,
Paenibacillus amylolyticus,1435,CRW_16S_B_15250,Bacteria,
Paenibacillus durus,1432,CRW_16S_B_15252,Bacteria,
Paenibacillus durus,1437,CRW_16S_B_15253,Bacteria,
Paenibacillus chondroitinus,1417,CRW_16S_B_15254,Bacteria,
Paenibacillus curdlanolyticus,1436,CRW_16S_B_15255,Bacteria,
Paenibacillus durus,1455,CRW_16S_B_15256,Bacteria,
Paenibacillus glucanolyticus,1440,CRW_16S_B_15257,Bacteria,
Paenibacillus illinoisensis,1435,CRW_16S_B_15258,Bacteria,
Paenibacillus kobensis,1436,CRW_16S_B_15259,Bacteria,
Paenibacillus lautus,1436,CRW_16S_B_15262,Bacteria,
Paenibacillus lentimorbus,1430,CRW_16S_B_15264,Bacteria,
Paenibacillus macerans,1435,CRW_16S_B_15266,Bacteria,
Paenibacillus macerans,1437,CRW_16S_B_15267,Bacteria,
Paenibacillus pabuli,1435,CRW_16S_B_15270,Bacteria,
Paenibacillus peoriae,1437,CRW_16S_B_15271,Bacteria,
Paenibacillus polymyxa,1434,CRW_16S_B_15272,Bacteria,
Paenibacillus popilliae,1429,CRW_16S_B_15275,Bacteria,
Paenibacillus thiaminolyticus,1435,CRW_16S_B_15276,Bacteria,
Paenibacillus validus,1420,CRW_16S_B_15277,Bacteria,
Paenibacillus validus,1418,CRW_16S_B_15279,Bacteria,
Paenibacillus validus,1424,CRW_16S_B_15280,Bacteria,
Planococcus citreus,1432,CRW_16S_B_15285,Bacteria,
Planococcus kocurii,1430,CRW_16S_B_15286,Bacteria,
Streptococcus dysgalactiae subsp. equisimilis,1455,CRW_16S_B_15303,Bacteria,
Streptococcus dysgalactiae subsp. equisimilis,1455,CRW_16S_B_15304,Bacteria,
Sulfobacillus thermosulfidooxidans,1438,CRW_16S_B_15308,Bacteria,
Staphylococcus nepalensis,1438,CRW_16S_B_15312,Bacteria,
Streptococcus parauberis,1427,CRW_16S_B_15315,Bacteria,
Staphylococcus piscifermentans,1454,CRW_16S_B_15319,Bacteria,
Halobacillus halophilus,1449,CRW_16S_B_15331,Bacteria,
Rhodococcus opacus,1446,CRW_16S_B_1542,Bacteria,Actinobacteria
Streptococcus gordonii,1413,CRW_16S_B_15370,Bacteria,
Streptococcus mitis,1403,CRW_16S_B_15376,Bacteria,
Streptomyces sparsus,1466,CRW_16S_B_1544,Bacteria,Actinobacteria
Streptococcus uberis,1470,CRW_16S_B_15405,Bacteria,
Nocardia elegans,1479,CRW_16S_B_1549,Bacteria,Actinobacteria
Staphylococcus epidermidis,1468,CRW_16S_B_15437,Bacteria,
Staphylococcus epidermidis,1470,CRW_16S_B_15438,Bacteria,
Staphylococcus haemolyticus,1468,CRW_16S_B_15443,Bacteria,
Staphylococcus warneri,1470,CRW_16S_B_15464,Bacteria,
Catenuloplanes japonicus,1453,CRW_16S_B_1553,Bacteria,Actinobacteria
Actinoplanes nipponensis,1439,CRW_16S_B_1559,Bacteria,Actinobacteria
Streptomyces marokkonensis,1479,CRW_16S_B_1573,Bacteria,Actinobacteria
Rhodococcus opacus,1453,CRW_16S_B_16,Bacteria,Actinobacteria
Arthrobacter ramosus,1451,CRW_16S_B_1604,Bacteria,Actinobacteria
Arthrobacter citreus,1408,CRW_16S_B_1629,Bacteria,Actinobacteria
Kocuria carniphila,1420,CRW_16S_B_1634,Bacteria,Actinobacteria
Kocuria carniphila,1420,CRW_16S_B_1635,Bacteria,Actinobacteria
Micrococcus luteus,1475,CRW_16S_B_1638,Bacteria,Actinobacteria
Micrococcus luteus,1477,CRW_16S_B_1641,Bacteria,Actinobacteria
Pseudonocardia petroleophila,1417,CRW_16S_B_1647,Bacteria,Actinobacteria
Actinomadura atramentaria,1409,CRW_16S_B_1648,Bacteria,Actinobacteria
Actinomadura citrea,1410,CRW_16S_B_1650,Bacteria,Actinobacteria
Actinomadura coerulea,1409,CRW_16S_B_1651,Bacteria,Actinobacteria
Actinomadura cremea,1410,CRW_16S_B_1652,Bacteria,Actinobacteria
Actinomadura fulvescens,1415,CRW_16S_B_1654,Bacteria,Actinobacteria
Actinomadura kijaniata,1448,CRW_16S_B_1656,Bacteria,Actinobacteria
Actinomadura kijaniata,1409,CRW_16S_B_1657,Bacteria,Actinobacteria
Actinocorallia libanotica,1404,CRW_16S_B_1658,Bacteria,Actinobacteria
Actinomadura luteofluorescens,1409,CRW_16S_B_1659,Bacteria,Actinobacteria
Actinomadura macra,1403,CRW_16S_B_1660,Bacteria,Actinobacteria
Actinomadura madurae,1445,CRW_16S_B_1661,Bacteria,Actinobacteria
Actinomadura rugatobispora,1406,CRW_16S_B_1663,Bacteria,Actinobacteria
Actinomadura verrucosospora,1411,CRW_16S_B_1665,Bacteria,Actinobacteria
Actinoplanes humidus,1470,CRW_16S_B_1666,Bacteria,Actinobacteria
Amycolatopsis mediterranei,1410,CRW_16S_B_1670,Bacteria,Actinobacteria
Amycolatopsis orientalis,1418,CRW_16S_B_1673,Bacteria,Actinobacteria
Clostridium paraputrificum,1435,CRW_16S_B_15498,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15499,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15500,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15501,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15502,Bacteria,
Clostridium perfringens,1453,CRW_16S_B_15503,Bacteria,
Clostridium perfringens,1453,CRW_16S_B_15504,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15505,Bacteria,
Clostridium perfringens,1454,CRW_16S_B_15508,Bacteria,
Clostridium perfringens,1440,CRW_16S_B_15560,Bacteria,
Clostridium baratii,1430,CRW_16S_B_15561,Bacteria,
Clostridium baratii,1441,CRW_16S_B_15562,Bacteria,
Anaerobranca horikoshii,1473,CRW_16S_B_15563,Bacteria,
Acetohalobium arabaticum,1475,CRW_16S_B_15565,Bacteria,
Acetitomaculum ruminis,1480,CRW_16S_B_15568,Bacteria,
Acetivibrio cellulolyticus,1464,CRW_16S_B_15569,Bacteria,
Arthrobacter pascens,1474,CRW_16S_B_1695,Bacteria,Actinobacteria
Acetivibrio cellulolyticus,1464,CRW_16S_B_15570,Bacteria,
Actinoplanes auranticolor,1411,CRW_16S_B_1697,Bacteria,Actinobacteria
Actinoplanes brasiliensis,1444,CRW_16S_B_1698,Bacteria,Actinobacteria
Clostridium baratii,1468,CRW_16S_B_15604,Bacteria,
Clostridium baratii,1466,CRW_16S_B_15605,Bacteria,
Clostridium baratii,1466,CRW_16S_B_15606,Bacteria,
