Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
uncultured bacterium,1354,CRW_16S_B_16147,,
uncultured bacterium,1352,CRW_16S_B_16148,,
uncultured bacterium,1354,CRW_16S_B_16149,,
uncultured bacterium,1354,CRW_16S_B_16150,,
uncultured bacterium,1354,CRW_16S_B_16151,,
uncultured bacterium,1354,CRW_16S_B_16152,,
uncultured bacterium,1354,CRW_16S_B_16153,,
uncultured bacterium,1354,CRW_16S_B_16154,,
uncultured bacterium,1354,CRW_16S_B_16155,,
uncultured bacterium,1354,CRW_16S_B_16156,,
uncultured bacterium,1354,CRW_16S_B_16157,,
uncultured bacterium,1354,CRW_16S_B_16158,,
uncultured bacterium,1354,CRW_16S_B_16159,,
uncultured bacterium,1354,CRW_16S_B_16160,,
uncultured bacterium,1354,CRW_16S_B_16161,,
uncultured bacterium,1355,CRW_16S_B_16162,,
uncultured bacterium,1354,CRW_16S_B_16163,,
uncultured bacterium,1354,CRW_16S_B_16164,,
uncultured bacterium,1354,CRW_16S_B_16165,,
uncultured bacterium,1354,CRW_16S_B_16166,,
uncultured bacterium,1354,CRW_16S_B_16167,,
uncultured bacterium,1354,CRW_16S_B_16168,,
uncultured bacterium,1354,CRW_16S_B_16169,,
uncultured bacterium,1354,CRW_16S_B_16170,,
uncultured bacterium,1354,CRW_16S_B_16171,,
uncultured bacterium,1354,CRW_16S_B_16172,,
uncultured bacterium,1354,CRW_16S_B_16173,,
uncultured bacterium,1354,CRW_16S_B_16174,,
uncultured bacterium,1354,CRW_16S_B_16175,,
uncultured bacterium,1354,CRW_16S_B_16176,,
uncultured bacterium,1354,CRW_16S_B_16177,,
uncultured bacterium,1354,CRW_16S_B_16178,,
uncultured bacterium,1354,CRW_16S_B_16179,,
uncultured bacterium,1354,CRW_16S_B_16180,,
uncultured bacterium,1354,CRW_16S_B_16181,,
uncultured bacterium,1354,CRW_16S_B_16182,,
uncultured bacterium,1354,CRW_16S_B_16183,,
uncultured bacterium,1354,CRW_16S_B_16184,,
uncultured bacterium,1354,CRW_16S_B_16185,,
uncultured bacterium,1354,CRW_16S_B_16186,,
uncultured bacterium,1354,CRW_16S_B_16187,,
uncultured bacterium,1354,CRW_16S_B_16188,,
uncultured bacterium,1354,CRW_16S_B_16189,,
uncultured bacterium,1354,CRW_16S_B_16190,,
uncultured bacterium,1354,CRW_16S_B_16191,,
uncultured bacterium,1354,CRW_16S_B_16192,,
uncultured bacterium,1354,CRW_16S_B_16193,,
uncultured bacterium,1354,CRW_16S_B_16194,,
uncultured bacterium,1354,CRW_16S_B_16195,,
uncultured bacterium,1354,CRW_16S_B_16196,,
uncultured bacterium,1354,CRW_16S_B_16197,,
uncultured bacterium,1354,CRW_16S_B_16198,,
uncultured bacterium,1354,CRW_16S_B_16199,,
uncultured bacterium,1353,CRW_16S_B_16200,,
uncultured bacterium,1354,CRW_16S_B_16201,,
uncultured bacterium,1354,CRW_16S_B_16202,,
uncultured bacterium,1354,CRW_16S_B_16203,,
uncultured bacterium,1354,CRW_16S_B_16204,,
uncultured bacterium,1354,CRW_16S_B_16205,,
uncultured bacterium,1354,CRW_16S_B_16206,,
uncultured bacterium,1354,CRW_16S_B_16207,,
uncultured bacterium,1354,CRW_16S_B_16208,,
uncultured bacterium,1354,CRW_16S_B_16209,,
Atopobium parvulum,1396,CRW_16S_B_1759,,
uncultured bacterium,1354,CRW_16S_B_16210,,
uncultured bacterium,1354,CRW_16S_B_16211,,
uncultured bacterium,1354,CRW_16S_B_16212,,
uncultured bacterium,1354,CRW_16S_B_16213,,
uncultured bacterium,1354,CRW_16S_B_16214,,
uncultured bacterium,1350,CRW_16S_B_16215,,
uncultured bacterium,1354,CRW_16S_B_16216,,
uncultured bacterium,1354,CRW_16S_B_16217,,
uncultured bacterium,1354,CRW_16S_B_16218,,
uncultured bacterium,1354,CRW_16S_B_16219,,
Atopobium parvulum,1348,CRW_16S_B_1760,,
uncultured bacterium,1354,CRW_16S_B_16220,,
uncultured bacterium,1354,CRW_16S_B_16221,,
uncultured bacterium,1354,CRW_16S_B_16222,,
uncultured bacterium,1354,CRW_16S_B_16223,,
uncultured bacterium,1354,CRW_16S_B_16224,,
uncultured bacterium,1354,CRW_16S_B_16225,,
uncultured bacterium,1354,CRW_16S_B_16226,,
uncultured bacterium,1354,CRW_16S_B_16227,,
uncultured bacterium,1354,CRW_16S_B_16228,,
uncultured bacterium,1354,CRW_16S_B_16229,,
Atopobium rimae,1376,CRW_16S_B_1761,,
uncultured bacterium,1354,CRW_16S_B_16230,,
uncultured bacterium,1355,CRW_16S_B_16231,,
uncultured bacterium,1353,CRW_16S_B_16232,,
uncultured bacterium,1354,CRW_16S_B_16233,,
uncultured bacterium,1355,CRW_16S_B_16234,,
uncultured bacterium,1354,CRW_16S_B_16235,,
uncultured bacterium,1356,CRW_16S_B_16236,,
uncultured bacterium,1355,CRW_16S_B_16237,,
uncultured bacterium,1354,CRW_16S_B_16238,,
uncultured bacterium,1354,CRW_16S_B_16239,,
Atopobium rimae,1349,CRW_16S_B_1762,,
uncultured bacterium,1354,CRW_16S_B_16240,,
uncultured bacterium,1354,CRW_16S_B_16241,,
uncultured bacterium,1354,CRW_16S_B_16242,,
uncultured bacterium,1354,CRW_16S_B_16243,,
uncultured bacterium,1356,CRW_16S_B_16244,,
uncultured bacterium,1350,CRW_16S_B_16245,,
uncultured bacterium,1354,CRW_16S_B_16246,,
uncultured bacterium,1351,CRW_16S_B_16247,,
uncultured bacterium,1354,CRW_16S_B_16248,,
uncultured bacterium,1354,CRW_16S_B_16249,,
uncultured bacterium,1354,CRW_16S_B_16250,,
uncultured bacterium,1038,CRW_16S_B_16251,,
Clostridium diolis,1379,CRW_16S_B_16256,,
Clostridium sp. Fanp3,1395,CRW_16S_B_16258,,
uncultured bacterium,1381,CRW_16S_B_16262,,
Eubacterium nodatum,1351,CRW_16S_B_16293,Bacteria,
Eubacterium pectinii,1247,CRW_16S_B_16295,,
Eubacterium saphenum,1343,CRW_16S_B_16300,Bacteria,
Filifactor alocis,1332,CRW_16S_B_16314,Bacteria,
Halanaerobacter chitinivorans,1284,CRW_16S_B_16336,Bacteria,
Lachnospira multipara,1119,CRW_16S_B_16344,Bacteria,
Megasphaera cerevisiae,1359,CRW_16S_B_16346,Bacteria,
unidentified Anaerocellum group bacteria,1290,CRW_16S_B_16354,,
Peptostreptococcus anaerobius,1344,CRW_16S_B_16363,Bacteria,
Peptoniphilus asaccharolyticus,1369,CRW_16S_B_16368,Bacteria,
Peptoniphilus asaccharolyticus,1363,CRW_16S_B_16369,Bacteria,
Peptoniphilus asaccharolyticus,1371,CRW_16S_B_16370,Bacteria,
Anaerococcus hydrogenalis,1369,CRW_16S_B_16371,Bacteria,
Peptoniphilus indolicus,1366,CRW_16S_B_16372,Bacteria,
Anaerococcus lactolyticus,1359,CRW_16S_B_16373,Bacteria,
Peptoniphilus lacrimalis,1367,CRW_16S_B_16374,Bacteria,
Finegoldia magna,1351,CRW_16S_B_16375,Bacteria,
Peptostreptococcus micros,1369,CRW_16S_B_16376,,
Anaerococcus prevotii,1364,CRW_16S_B_16377,Bacteria,
Anaerococcus prevotii,1369,CRW_16S_B_16378,Bacteria,
Anaerococcus tetradius,1371,CRW_16S_B_16380,Bacteria,
Anaerococcus vaginalis,1369,CRW_16S_B_16381,Bacteria,
Roseburia cecicola,1371,CRW_16S_B_16385,Bacteria,
Ruminococcus gnavus,1291,CRW_16S_B_16391,Bacteria,
Ruminococcus hansenii,1254,CRW_16S_B_16392,,
Ruminococcus productus,1365,CRW_16S_B_16395,,
Ruminococcus torques,1357,CRW_16S_B_16396,Bacteria,
Selenomonas ruminantium,1389,CRW_16S_B_16403,,
Sporomusa termitida,1366,CRW_16S_B_16410,Bacteria,
Sarcina maxima,1399,CRW_16S_B_16411,Bacteria,
Sarcina ventriculi,1304,CRW_16S_B_16413,Bacteria,
Pelotomaculum schinkii,1361,CRW_16S_B_16425,Bacteria,
Pelotomaculum schinkii,1362,CRW_16S_B_16426,Bacteria,
Thermoanaerobacter thermohydrosulfuricus,1105,CRW_16S_B_16447,Bacteria,
Brachybacterium conglomeratum,1326,CRW_16S_B_1802,Bacteria,Actinobacteria
Arthrobacter chlorophenolicus,1329,CRW_16S_B_1803,,
Streptomyces caviscabies,1332,CRW_16S_B_1804,,
Arthrobacter globiformis,1327,CRW_16S_B_1805,Bacteria,Actinobacteria
Micrococcus luteus,1328,CRW_16S_B_1806,Bacteria,Actinobacteria
Mycobacterium sp. I5,1389,CRW_16S_B_1826,,
Arthrobacter sp. I4,1358,CRW_16S_B_1827,,
Rhodococcus sp. I7,1374,CRW_16S_B_1828,,
Arthrobacter sp. M4,1389,CRW_16S_B_1829,,
Nocardia nova,1383,CRW_16S_B_1831,Bacteria,Actinobacteria
Nocardia veterana,1395,CRW_16S_B_1834,Bacteria,Actinobacteria
Corynebacterium freneyi,1225,CRW_16S_B_1871,Bacteria,Actinobacteria
Micromonospora sp. N0072,1360,CRW_16S_B_1873,,
Micromonospora sp. N0073,1367,CRW_16S_B_1874,,
Micromonospora sp. N0074,1374,CRW_16S_B_1875,,
Micromonospora sp. N0075,1380,CRW_16S_B_1876,,
Micromonospora sp. N0087,1380,CRW_16S_B_1877,,
Micromonospora sp. N0088,1385,CRW_16S_B_1878,,
Micromonospora sp. N0093,1379,CRW_16S_B_1879,,
Micromonospora sp. N0097,1390,CRW_16S_B_1880,,
Micromonospora sp. N0098,1393,CRW_16S_B_1881,,
Micromonospora sp. N0152,1385,CRW_16S_B_1882,,
Micromonospora sp. N0153,1387,CRW_16S_B_1883,,
Micromonospora sp. N0155,1396,CRW_16S_B_1884,,
Micromonospora sp. N0156,1386,CRW_16S_B_1885,,
Micromonospora sp. N0157,1396,CRW_16S_B_1886,,
Micromonospora sp. N0158,1396,CRW_16S_B_1887,,
Micromonospora sp. N0162,1387,CRW_16S_B_1889,,
Micromonospora sp. N0163,1384,CRW_16S_B_1890,,
Micromonospora sp. N0168,1378,CRW_16S_B_1891,,
Micromonospora sp. N0179,1389,CRW_16S_B_1892,,
bacterium Ellin6090,1380,CRW_16S_B_1909,,
Arthrobacter sp. 110,1390,CRW_16S_B_1913,,
Streptomyces lateritius,1347,CRW_16S_B_1921,Bacteria,Actinobacteria
Mycobacterium sp. KNUC92,1292,CRW_16S_B_1923,,
Streptomyces sp. EN22,1239,CRW_16S_B_1927,,
Streptacidiphilus jiangxiensis,1324,CRW_16S_B_1966,Bacteria,Actinobacteria
Rice orange leaf phytoplasma,1368,CRW_16S_B_16468,,
Phytoplasma sp. JWB-Ky,1367,CRW_16S_B_16469,,
Phytoplasma sp. JWB-G1,1367,CRW_16S_B_16470,,
Phytoplasma sp. JWB-G2,1367,CRW_16S_B_16471,,
Phytoplasma sp. JWB-F,1367,CRW_16S_B_16472,,
Phytoplasma sp. JWB-Ko,1367,CRW_16S_B_16473,,
Rose cv. Frisco phytoplasma,1101,CRW_16S_B_16507,,
Phytoplasma sp. PY1,1239,CRW_16S_B_16508,,
uncultured bacterium,1055,CRW_16S_B_16511,,
Mulberry dwarf phytoplasma,1097,CRW_16S_B_16515,,
Anaeroplasma intermedium,1271,CRW_16S_B_16518,,
Strawberry phylloid fruit phytoplasma,1246,CRW_16S_B_16523,,
Mycobacterium sp. NIPHL130302,1015,CRW_16S_B_2024,,
Mycobacterium abscessus,1010,CRW_16S_B_2026,,
Marigold phyllody phytoplasma,1015,CRW_16S_B_16583,,
Orange little leaf phytoplasma,1247,CRW_16S_B_16601,,
Sunshine tree witches'-broom phytoplasma,1250,CRW_16S_B_16602,,
Petunia dwarf phytoplasma,1248,CRW_16S_B_16603,,
Petunia flat stem phytoplasma,1248,CRW_16S_B_16604,,
uncultured bacterium,1001,CRW_16S_B_16610,,
Peach red leaf phytoplasma,1247,CRW_16S_B_16640,,
Bamboo witches'-broom phytoplasma,1247,CRW_16S_B_16641,,
Paulownia witches'-broom phytoplasma,1249,CRW_16S_B_16642,,
Paulownia witches'-broom phytoplasma,1249,CRW_16S_B_16643,,
Arthrobacter sp. GWS-BW-H41M,1347,CRW_16S_B_2033,,
Rose MI1 phytoplasma,1045,CRW_16S_B_16650,,
Arthrobacter sp. GWS-BW-H53M,1308,CRW_16S_B_2034,,
Arthrobacter sp. GWS-BW-H45M,1354,CRW_16S_B_2035,,
uncultured Ureaplasma sp.,1010,CRW_16S_B_16666,,
,1354,CRW_16S_NA_16671,,
,1350,CRW_16S_NA_16672,,
Candidatus Phytoplasma fraxini,1232,CRW_16S_B_16673,,
Aster yellows phytoplasma,1141,CRW_16S_B_16674,,
Bamboo witches'-broom phytoplasma,1168,CRW_16S_B_16683,,
Black pepper phyllody phytoplasma,1230,CRW_16S_B_16684,,
Chinese wingnut witches'-broom phytoplasma,1246,CRW_16S_B_16685,,
Chinese berry tree witches'-broom phytoplasma,1347,CRW_16S_B_16687,,
Wheat blue dwarf phytoplasma,1177,CRW_16S_B_16689,,
Aster yellows phytoplasma,1243,CRW_16S_B_16691,,
uncultured bacterium,1028,CRW_16S_B_16692,,
uncultured bacterium,1055,CRW_16S_B_16693,,
Chayote whiteness phytoplasma,1219,CRW_16S_B_16694,,
Lily fasciation phytoplasma,1243,CRW_16S_B_16697,,
Ribes rubrum phytoplasma,1188,CRW_16S_B_16698,,
Carnation yellow phytoplasma,1247,CRW_16S_B_16700,,
uncultured bacterium,1346,CRW_16S_B_16701,,
uncultured bacterium,1346,CRW_16S_B_16702,,
uncultured bacterium,1346,CRW_16S_B_16703,,
uncultured bacterium,1346,CRW_16S_B_16704,,
uncultured bacterium,1346,CRW_16S_B_16705,,
uncultured bacterium,1346,CRW_16S_B_16706,,
uncultured bacterium,1346,CRW_16S_B_16707,,
uncultured bacterium,1346,CRW_16S_B_16708,,
uncultured bacterium,1346,CRW_16S_B_16709,,
uncultured bacterium,1346,CRW_16S_B_16710,,
uncultured bacterium,1346,CRW_16S_B_16711,,
uncultured bacterium,1347,CRW_16S_B_16712,,
uncultured bacterium,1346,CRW_16S_B_16713,,
uncultured bacterium,1346,CRW_16S_B_16714,,
uncultured bacterium,1346,CRW_16S_B_16715,,
uncultured bacterium,1346,CRW_16S_B_16716,,
uncultured bacterium,1346,CRW_16S_B_16717,,
uncultured bacterium,1347,CRW_16S_B_16718,,
uncultured bacterium,1346,CRW_16S_B_16719,,
uncultured bacterium,1346,CRW_16S_B_16720,,
uncultured bacterium,1346,CRW_16S_B_16721,,
uncultured bacterium,1346,CRW_16S_B_16722,,
uncultured bacterium,1346,CRW_16S_B_16723,,
uncultured bacterium,1346,CRW_16S_B_16724,,
uncultured bacterium,1346,CRW_16S_B_16725,,
rainbow trout intestinal bacterium A110,1348,CRW_16S_B_2041,,
uncultured bacterium,1346,CRW_16S_B_16726,,
uncultured bacterium,1346,CRW_16S_B_16727,,
uncultured bacterium,1346,CRW_16S_B_16728,,
uncultured bacterium,1346,CRW_16S_B_16729,,
uncultured bacterium,1346,CRW_16S_B_16730,,
uncultured bacterium,1346,CRW_16S_B_16731,,
uncultured bacterium,1346,CRW_16S_B_16732,,
uncultured bacterium,1346,CRW_16S_B_16733,,
uncultured bacterium,1346,CRW_16S_B_16734,,
uncultured bacterium,1346,CRW_16S_B_16735,,
uncultured bacterium,1346,CRW_16S_B_16736,,
uncultured bacterium,1346,CRW_16S_B_16737,,
uncultured bacterium,1346,CRW_16S_B_16738,,
Bulleidia extructa,1348,CRW_16S_B_16741,Bacteria,
Clostridium spiroforme,1388,CRW_16S_B_16750,Bacteria,
uncultured bacterium,1340,CRW_16S_B_16752,,
uncultured actinobacterium,1062,CRW_16S_B_2044,,
Candidatus Phytoplasma fragariae,1333,CRW_16S_B_16761,,
Pepper little leaf phytoplasma,1246,CRW_16S_B_16762,,
Sandal spike phytoplasma,1149,CRW_16S_B_16763,,
Catharanthus roseus phytoplasma,1255,CRW_16S_B_16764,,
Candidatus Phytoplasma solani,1242,CRW_16S_B_16769,,
Candidatus Phytoplasma solani,1243,CRW_16S_B_16770,,
Pepper little leaf phytoplasma,1246,CRW_16S_B_16771,,
Candidatus Phytoplasma solani,1093,CRW_16S_B_16782,,
Aster yellows phytoplasma,1095,CRW_16S_B_16783,,
Aster yellows phytoplasma,1098,CRW_16S_B_16784,,
Aster yellows phytoplasma,1099,CRW_16S_B_16785,,
uncultured bacterium,1349,CRW_16S_B_16792,,
uncultured bacterium,1346,CRW_16S_B_16793,,
uncultured bacterium,1348,CRW_16S_B_16794,,
uncultured bacterium,1346,CRW_16S_B_16795,,
Pigeon pea little leaf phytoplasma,1244,CRW_16S_B_16796,,
Chilli little leaf phytoplasma,1297,CRW_16S_B_16797,,
Tomato little leaf phytoplasma,1245,CRW_16S_B_16803,,
Chrysanthemum witches'-broom phytoplasma,1396,CRW_16S_B_16809,,
Sesamum phyllody phytoplasma,1387,CRW_16S_B_16810,,
Candidatus Phytoplasma solani,1371,CRW_16S_B_16812,,
Chinaberry witches'-broom phytoplasma,1248,CRW_16S_B_16814,,
Chinaberry witches'-broom phytoplasma,1248,CRW_16S_B_16815,,
Lucerne witches'-broom phytoplasma,1246,CRW_16S_B_16818,,
Paulownia witches'-broom phytoplasma,1237,CRW_16S_B_16819,,
Jujube witches'-broom phytoplasma,1239,CRW_16S_B_16821,,
'Cicadulina bipunctata' phytoplasma,1176,CRW_16S_B_16823,,
'Asymmetrasca decedens' phytoplasma,1163,CRW_16S_B_16824,,
Mycoplasma haemofelis,1377,CRW_16S_B_16837,,
Mycoplasma hyorhinis,1398,CRW_16S_B_16900,Bacteria,
Candidatus Phytoplasma fraxini,1400,CRW_16S_B_16918,,
Candidatus Phytoplasma trifolii,1391,CRW_16S_B_16924,,
Clover phyllody phytoplasma,1388,CRW_16S_B_16925,,
Clover yellow edge phytoplasma,1386,CRW_16S_B_16926,,
Canadian peach X phytoplasma,1395,CRW_16S_B_16930,,
Candidatus Phytoplasma ulmi,1390,CRW_16S_B_16932,,
Loofah witches'-broom phytoplasma,1396,CRW_16S_B_16938,,
Phytoplasma sp.,1185,CRW_16S_B_16941,,
Sweet potato witches'-broom phytoplasma,1397,CRW_16S_B_16953,,
Micrococcus sp. GIC11,1260,CRW_16S_B_2065,,
Arthrobacter sp. GIC33,1268,CRW_16S_B_2066,,
Mycobacterium sp. GIC5,1150,CRW_16S_B_2067,,
Kitasatospora nipponensis,1390,CRW_16S_B_2069,Bacteria,Actinobacteria
Kitasatospora kifunensis,1380,CRW_16S_B_2070,Bacteria,Actinobacteria
Sugarcane phytoplasma (uncharacterised),1246,CRW_16S_B_17021,,
Sugarcane phytoplasma (uncharacterised),1251,CRW_16S_B_17022,,
Spiroplasma clarkii,1387,CRW_16S_B_17026,Bacteria,
Streptomyces sp. M7,1313,CRW_16S_B_2097,,
Mycobacterium liflandii,1332,CRW_16S_B_2108,,
Streptomyces sp. S3.32,1391,CRW_16S_B_2157,,
Streptomyces sp. AH030061,1389,CRW_16S_B_2178,,
Streptomyces sp. AH030027,1389,CRW_16S_B_2179,,
Nocardia mexicana,1329,CRW_16S_B_2212,Bacteria,Actinobacteria
Nocardia mexicana,1330,CRW_16S_B_2214,Bacteria,Actinobacteria
Nocardia mexicana,1330,CRW_16S_B_2215,Bacteria,Actinobacteria
Arthrobacter sp. 35/45,1390,CRW_16S_B_2236,,
Arthrobacter sp. 35/47,1381,CRW_16S_B_2237,,
Streptomyces sp. 173,1297,CRW_16S_B_2251,,
Streptomyces sp. 86,1332,CRW_16S_B_2252,,
Streptomyces sp. 287,1342,CRW_16S_B_2253,,
Streptomyces sp. 310,1325,CRW_16S_B_2254,,
Streptomyces sp. 313,1319,CRW_16S_B_2255,,
Streptomyces sp. 420,1336,CRW_16S_B_2256,,
Streptomyces sp. 426,1321,CRW_16S_B_2257,,
Streptomyces sp. 432,1338,CRW_16S_B_2258,,
Streptomyces sp. 458,1293,CRW_16S_B_2259,,
Mycobacterium simiae,1203,CRW_16S_B_2266,Bacteria,Actinobacteria
Arthrobacter sp. T11-6,1388,CRW_16S_B_2268,,
Streptomyces sp. CPS-2,1388,CRW_16S_B_2274,,
Streptomyces albolongus,1292,CRW_16S_B_2319,,
Micrococcus alkanovora,1384,CRW_16S_B_2323,,
Mycobacterium asiaticum,1025,CRW_16S_B_2330,Bacteria,Actinobacteria
Micrococcus lylae,1318,CRW_16S_B_2333,Bacteria,Actinobacteria
Rhodococcus erythropolis,1334,CRW_16S_B_2334,Bacteria,Actinobacteria
Mycobacterium flavescens,1180,CRW_16S_B_2335,Bacteria,Actinobacteria
Mycobacterium flavescens,1180,CRW_16S_B_2336,Bacteria,Actinobacteria
Mycobacterium flavescens,1179,CRW_16S_B_2337,Bacteria,Actinobacteria
Mycobacterium triviale,1384,CRW_16S_B_2338,Bacteria,Actinobacteria
Mycobacterium triviale,1387,CRW_16S_B_2339,Bacteria,Actinobacteria
Mycobacterium triviale,1395,CRW_16S_B_2340,Bacteria,Actinobacteria
uncultured actinobacterium,1247,CRW_16S_B_2341,,
uncultured actinobacterium,1238,CRW_16S_B_2342,,
uncultured actinobacterium,1238,CRW_16S_B_2343,,
uncultured actinobacterium,1240,CRW_16S_B_2344,,
uncultured actinobacterium,1246,CRW_16S_B_2345,,
uncultured actinobacterium,1239,CRW_16S_B_2346,,
uncultured actinobacterium,1252,CRW_16S_B_2347,,
uncultured actinobacterium,1252,CRW_16S_B_2348,,
uncultured actinobacterium,1240,CRW_16S_B_2349,,
uncultured actinobacterium,1247,CRW_16S_B_2350,,
uncultured actinobacterium,1240,CRW_16S_B_2351,,
uncultured actinobacterium,1239,CRW_16S_B_2352,,
uncultured actinobacterium,1247,CRW_16S_B_2353,,
Streptomyces sp. C39,1277,CRW_16S_B_2358,,
Streptomyces sp. M3,1275,CRW_16S_B_2359,,
Streptomyces sp. M40,1263,CRW_16S_B_2360,,
Streptomyces sp. M46,1276,CRW_16S_B_2361,,
Streptomyces sp. MC1,1273,CRW_16S_B_2362,,
Streptomyces sp. MC2,1259,CRW_16S_B_2363,,
Streptomyces sp. MC3,1164,CRW_16S_B_2364,,
Streptomyces sp. AB3,1324,CRW_16S_B_2366,,
uncultured actinobacterium,1239,CRW_16S_B_2369,,
uncultured actinobacterium,1237,CRW_16S_B_2370,,
uncultured actinobacterium,1240,CRW_16S_B_2371,,
uncultured actinobacterium,1251,CRW_16S_B_2374,,
uncultured actinobacterium,1240,CRW_16S_B_2375,,
uncultured actinobacterium,1246,CRW_16S_B_2376,,
uncultured actinobacterium,1237,CRW_16S_B_2377,,
uncultured actinobacterium,1239,CRW_16S_B_2378,,
uncultured actinobacterium,1242,CRW_16S_B_2379,,
Arthrobacter sp. NIPHL090904/B5,1349,CRW_16S_B_2385,,
uncultured actinobacterium,1250,CRW_16S_B_2388,,
uncultured actinobacterium,1252,CRW_16S_B_2389,,
uncultured actinobacterium,1243,CRW_16S_B_2390,,
uncultured actinobacterium,1250,CRW_16S_B_2391,,
Streptomyces sp. N0011,1398,CRW_16S_B_2397,,
Streptomyces sp. N0014,1396,CRW_16S_B_2399,,
Streptomyces sp. N0117,1397,CRW_16S_B_2413,,
Arthrobacter oxydans,1373,CRW_16S_B_2429,,
Rhodococcus sp. OUCZ35,1371,CRW_16S_B_2431,,
Rhodococcus sp. OUCZ44,1391,CRW_16S_B_2432,,
Rhodococcus sp. OUCZ58,1391,CRW_16S_B_2434,,
Rhodococcus erythreus,1394,CRW_16S_B_2436,,
Rhodococcus erythreus,1395,CRW_16S_B_2437,,
Mycobacterium austroafricanum,1339,CRW_16S_B_2440,Bacteria,Actinobacteria
Rhodococcus erythropolis,1377,CRW_16S_B_2452,Bacteria,Actinobacteria
Rhodococcus erythropolis,1386,CRW_16S_B_2453,Bacteria,Actinobacteria
Mycobacterium liflandii,1371,CRW_16S_B_2461,,
Streptomyces endosymbiont of Philanthus triangulum,1303,CRW_16S_B_2465,,
Streptomyces endosymbiont of Philanthus triangulum,1303,CRW_16S_B_2466,,
Streptomyces endosymbiont of Philanthus triangulum,1303,CRW_16S_B_2467,,
Streptomyces endosymbiont of Philanthus gibbosus,1303,CRW_16S_B_2468,,
Streptomyces endosymbiont of Philanthus venustus,1304,CRW_16S_B_2469,,
Micromonospora terrae,1330,CRW_16S_B_2476,,
Rhodococcus erythropolis,1344,CRW_16S_B_2478,Bacteria,Actinobacteria
Rhodococcus erythropolis,1341,CRW_16S_B_2479,Bacteria,Actinobacteria
Streptomyces sp. 134,1387,CRW_16S_B_2496,,
uncultured actinobacterium,1245,CRW_16S_B_2512,,
uncultured actinobacterium,1246,CRW_16S_B_2513,,
uncultured actinobacterium,1249,CRW_16S_B_2514,,
uncultured actinobacterium,1249,CRW_16S_B_2515,,
uncultured actinobacterium,1271,CRW_16S_B_2516,,
Arthrobacter sp. KW,1374,CRW_16S_B_2517,,
Streptomyces griseus,1397,CRW_16S_B_2518,Bacteria,Actinobacteria
Mycobacterium sp. JS14,1329,CRW_16S_B_2525,,
Mycobacterium sp. JS19b1,1233,CRW_16S_B_2526,,
Streptomyces bikiniensis,1382,CRW_16S_B_2535,Bacteria,Actinobacteria
Streptomyces globisporus subsp. globisporus,1348,CRW_16S_B_256,Bacteria,Actinobacteria
Streptomyces fradiae,1304,CRW_16S_B_257,Bacteria,Actinobacteria
Streptomyces vinaceus,1151,CRW_16S_B_2614,Bacteria,Actinobacteria
Streptomyces anulatus,1353,CRW_16S_B_2633,Bacteria,Actinobacteria
Streptomyces flaveolus,1192,CRW_16S_B_2635,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1397,CRW_16S_B_2708,Bacteria,Actinobacteria
Streptomyces griseolus,1399,CRW_16S_B_2709,,
Streptomyces avellaneus,1328,CRW_16S_B_2729,,
Streptomyces canarius,1318,CRW_16S_B_2732,Bacteria,Actinobacteria
Streptomyces carpinensis,1285,CRW_16S_B_2734,Bacteria,Actinobacteria
Streptomyces cavourensis subsp. washingtonensis,1313,CRW_16S_B_2735,,
Streptomyces costaricanus,1311,CRW_16S_B_2736,Bacteria,Actinobacteria
Streptomyces roseoverticillatus subsp. melrosporus,1318,CRW_16S_B_2738,,
Streptomyces filipinensis,1367,CRW_16S_B_2739,Bacteria,Actinobacteria
Streptomyces flaveus,1363,CRW_16S_B_274,Bacteria,Actinobacteria
Streptomyces flavotricini,1315,CRW_16S_B_2740,Bacteria,Actinobacteria
Streptomyces fulvissimus,1322,CRW_16S_B_2743,Bacteria,Actinobacteria
Streptomyces gancidicus,1377,CRW_16S_B_2744,Bacteria,Actinobacteria
Streptomyces netropsis,1318,CRW_16S_B_2746,Bacteria,Actinobacteria
Streptomyces polychromogenes,1326,CRW_16S_B_2747,Bacteria,Actinobacteria
Streptomyces septatus,1306,CRW_16S_B_2749,,
Streptomyces spectabilis,1317,CRW_16S_B_2750,Bacteria,Actinobacteria
Bifidobacterium longum bv. Infantis,1349,CRW_16S_B_2799,,
Catenuloplanes japonicus,1192,CRW_16S_B_2835,Bacteria,Actinobacteria
Catenuloplanes japonicus,1128,CRW_16S_B_2836,Bacteria,Actinobacteria
Catenuloplanes japonicus,1145,CRW_16S_B_2837,Bacteria,Actinobacteria
Couchioplanes caeruleus,1148,CRW_16S_B_2838,Bacteria,Actinobacteria
Corynebacterium accolens,1393,CRW_16S_B_2866,Bacteria,Actinobacteria
Corynebacterium afermentans,1326,CRW_16S_B_2867,,
Corynebacterium afermentans,1325,CRW_16S_B_2868,,
Corynebacterium afermentans,1368,CRW_16S_B_2869,,
Corynebacterium ammoniagenes,1311,CRW_16S_B_2871,Bacteria,Actinobacteria
Corynebacterium argentoratense,1314,CRW_16S_B_2876,Bacteria,Actinobacteria
Corynebacterium amycolatum,1322,CRW_16S_B_2877,Bacteria,Actinobacteria
